N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
12,57,0.5291127445298613,0.4210526315789473,2,16,12.331199999999953,0.7706999999999969,16,0.0124,28,0.4347548484802246,13.11649999999998,0.8197812499999988,16,0.0285,63,0.9403786659240724,10.883799999999956,,16,0.0067,64,1.055699348449707,14.386299999999984,0.899143749999999,16,0.1326,121,1.7585582733154297,13.52339999999998,,16,0.0542,103,1.6081249713897705,13.893699999999988,,16,0.0651,105,1.6661279201507568,14.082399999999994,,16,0.0821,180,2.9058070182800293,13.604399999999991,,16,0.0481,196,3.3082737922668457,14.2003,,16,0.0849,190,3.1720340251922607,14.371999999999986,,16,0.1004,225,3.8355329036712646
12,30,0.5590706494121385,0.4210526315789473,2,16,12.170399999999969,0.7606499999999979,16,0.0103,30,0.4703719615936279,12.957299999999991,0.8098312499999994,16,0.0248,57,0.8376162052154541,13.887599999999988,0.8679749999999992,16,0.0705,115,1.6885602474212646,14.05559999999998,0.8784749999999988,16,0.0803,172,2.5796499252319336,13.559899999999994,,16,0.0648,124,1.9067840576171875,13.898199999999992,,16,0.0715,109,1.6900968551635742,13.828399999999997,,16,0.0706,169,2.6752941608428955,14.95309999999999,0.9345687499999994,16,0.1984,224,3.5789759159088135,14.560299999999986,,16,0.1711,179,2.9980428218841553,13.997700000000002,,16,0.0899,207,3.578803062438965
12,40,0.565405195425078,0.4210526315789473,2,16,12.327199999999966,0.7704499999999979,16,0.012,28,0.4375748634338379,13.145099999999978,0.8215687499999986,16,0.027,54,0.8104918003082275,10.846699999999956,,12,0.0074,70,1.1608738899230957,14.061099999999977,0.8788187499999984,16,0.0763,112,1.647878885269165,13.985899999999996,,16,0.0765,99,1.5372099876403809,13.956499999999984,,16,0.0641,105,1.6334059238433838,14.14439999999999,0.8840249999999994,16,0.0885,178,2.8122260570526123,13.642600000000003,,16,0.0481,201,3.390598773956299,14.615399999999989,0.9134624999999992,16,0.1393,252,4.066470146179199,13.858899999999982,,16,0.0646,302,5.326239109039307
12,2,0.56934317212251,0.4210526315789473,2,16,12.017799999999957,0.7511124999999972,16,0.0106,32,0.4955258369445801,12.886599999999971,0.8054124999999982,16,0.0253,63,0.9335107803344728,13.483499999999973,0.8427187499999982,16,0.0446,72,1.0491502285003662,13.491999999999983,0.843249999999999,16,0.0425,109,1.6318788528442385,13.605699999999976,0.8503562499999985,16,0.0607,130,1.9838321208953855,13.8868,0.8679250000000001,16,0.071,129,1.988710880279541,14.264599999999998,0.8915374999999999,16,0.0991,140,2.216939926147461,10.368199999999955,,16,0.0075,136,2.534295082092285,14.560399999999984,0.9100249999999992,16,0.1432,183,3.070044994354248,10.980799999999988,,16,0.0145,170,3.3267886638641357
12,22,0.6444534688419141,0.4210526315789473,2,16,12.152099999999944,0.7595062499999965,16,0.0116,28,0.4389910697937011,12.966099999999992,0.8103812499999995,16,0.027,57,0.8523867130279541,13.22469999999998,0.8265437499999988,16,0.0326,71,1.0505609512329102,13.425999999999991,0.8391249999999995,16,0.0474,132,2.014241933822632,13.73989999999999,0.8587437499999994,16,0.0618,124,1.8786921501159668,13.848699999999983,0.8655437499999991,16,0.0696,189,2.916550874710083,11.422499999999962,,14,0.0154,164,2.8818888664245605,13.60069999999998,,16,0.0508,178,2.9738869667053223,14.364699999999992,0.8977937499999995,16,0.1229,249,4.085679769515991,13.826499999999983,,16,0.072,249,4.380455017089844
12,64,0.6816610924193824,0.3157894736842105,2,18,12.42539999999995,0.6902999999999972,18,0.025,28,0.441741943359375,13.777099999999978,0.7653944444444432,18,0.0825,46,0.7036819458007812,12.860299999999992,,18,0.1107,75,1.1704778671264648,10.269099999999977,,18,0.0302,83,1.4014580249786377,14.827099999999987,0.8237277777777771,18,0.1633,97,1.5047399997711182,16.120199999999986,0.895566666666666,18,0.2381,210,3.1950039863586426,15.153299999999987,,18,0.1809,150,2.4736108779907227,16.367499999999993,0.9093055555555551,18,0.2552,177,2.8125178813934326,15.7998,,18,0.2604,219,3.7141690254211426,14.701699999999972,,18,0.2221,183,3.2788820266723633
12,54,0.6930799730983948,0.4210526315789473,2,16,12.312399999999965,0.7695249999999978,16,0.0121,27,0.4216508865356445,12.758599999999984,0.7974124999999991,16,0.0181,45,0.6741580963134766,11.00279999999998,,14,0.0077,92,1.4973750114440918,14.1099,0.8818687500000001,16,0.1176,108,1.583894968032837,13.745799999999996,,16,0.0783,126,1.9068129062652588,13.735899999999992,,16,0.0657,118,1.830570936203003,13.890799999999986,,16,0.0866,133,2.1528470516204834,13.436899999999994,,16,0.0497,172,2.922060966491699,13.773299999999995,,16,0.0729,191,3.2555458545684814,14.266799999999982,0.8916749999999989,16,0.1131,259,4.472445011138916
12,34,0.7120303881340551,0.4210526315789473,2,16,12.176999999999964,0.7610624999999978,16,0.011,30,0.4809279441833496,12.89019999999999,0.8056374999999993,16,0.026,45,0.6828198432922363,13.31489999999999,0.8321812499999994,16,0.0349,70,1.044093132019043,12.349799999999975,,15,0.0247,121,1.922389030456543,13.333399999999974,0.8333374999999984,16,0.0465,97,1.5286777019500732,13.861699999999988,0.8663562499999992,16,0.0777,154,2.3805418014526367,12.843199999999984,,16,0.0276,211,3.5853681564331055,13.408799999999983,,16,0.0483,155,2.6682381629943848,14.52009999999998,0.9075062499999988,16,0.1645,195,3.432893753051758,14.2392,,16,0.1155,319,5.78954005241394
12,76,0.7205943201031282,0.4210526315789473,2,16,12.45549999999999,0.7784687499999994,16,0.0146,28,0.4358057975769043,13.235199999999995,0.8271999999999997,16,0.0289,52,0.7708370685577393,13.690299999999985,0.8556437499999989,16,0.0524,62,0.9304940700531006,13.584299999999992,,16,0.0414,98,1.4647841453552246,13.529899999999978,,16,0.0364,122,1.8880722522735596,13.76729999999998,0.8604562499999987,16,0.049,98,1.5306510925292969,13.86009999999998,0.8662562499999988,16,0.0684,158,2.6442618370056152,14.074899999999989,0.8796812499999992,16,0.098,225,3.7533068656921382,13.7282,,16,0.0704,217,3.766167163848877,14.122599999999984,0.8826624999999989,16,0.1052,280,4.857780933380127
12,23,0.736717787013129,0.4210526315789473,2,16,12.163799999999954,0.7602374999999971,16,0.0111,27,0.442702054977417,12.976600000000005,0.8110375000000002,16,0.0293,54,0.8010380268096924,11.047299999999993,,14,0.0101,59,0.9698708057403564,11.836799999999965,,14,0.0173,86,1.3848931789398191,13.58469999999998,0.8490437499999988,16,0.0512,97,1.505094051361084,13.774399999999988,0.8608999999999992,16,0.0725,193,3.0032718181610107,14.5242,0.9077625,16,0.1449,146,2.257200002670288,13.47769999999999,,16,0.0454,226,3.854368925094605,14.444299999999997,,16,0.1768,207,3.470001220703125,14.34439999999999,,16,0.1679,293,5.067874908447266
