N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
16,565,0.359176027654728,0.5086960582237242,2,21,16.169999999999845,0.7699999999999927,21,0.0029,31,2.512634038925171,17.631499999999807,0.839595238095229,21,0.0134,50,4.892948150634766,18.107499999999877,0.8622619047618989,21,0.0212,85,10.052264213562012,18.616299999999924,0.8864904761904726,21,0.0358,89,13.157124996185305,18.089699999999905,,21,0.0224,81,14.482211828231812,18.42909999999988,,21,0.0256,91,18.19191026687622,19.015299999999932,0.905490476190473,21,0.0693,168,123.45627427101137,19.481799999999897,0.927704761904757,21,0.0881,162,120.65127205848694,19.80889999999995,0.94328095238095,21,0.1177,268,178.76561403274536,19.80009999999998,,21,0.1189,245,3217.4044167995453
16,708,0.3657699977120945,0.4675938792637262,2,21,16.307199999999835,0.7765333333333254,21,0.0027,27,1.7503786087036133,17.733199999999833,0.8444380952380873,21,0.0129,41,3.399960994720459,17.872799999999852,0.8510857142857072,21,0.0148,48,5.779989957809448,18.552299999999885,0.8834428571428516,21,0.029,91,12.800822019577026,18.038299999999843,,21,0.0156,78,13.313555002212524,18.35549999999984,,21,0.0211,129,28.72449517250061,18.641299999999887,0.887680952380947,21,0.0349,125,560.7272028923035,19.098699999999933,0.9094619047619016,21,0.0523,178,1206.6120948791504,19.214499999999916,0.9149761904761864,21,0.0643,186,1574.528748035431,19.3492999999999,0.9213952380952334,21,0.0797,203,2300.4676909446716
16,3399,0.3694645687290112,0.4161683790205665,2,22,16.57349999999987,0.7533409090909032,22,0.0038,30,2.5108489990234375,18.680799999999874,0.849127272727267,22,0.0246,56,6.033428907394409,18.965799999999856,0.8620818181818116,22,0.0295,51,7.046091794967651,19.451599999999907,0.8841636363636322,22,0.0418,72,12.33569312095642,18.772499999999862,,22,0.0278,87,17.15615487098694,19.757399999999937,0.8980636363636335,22,0.0491,109,23.626739978790283,19.777499999999932,0.8989772727272697,22,0.0492,203,111.50431776046752,19.848499999999905,0.9022045454545412,22,0.0623,182,122.26131200790404,19.864399999999904,0.9029272727272684,22,0.064,141,190.68304777145383,20.211399999999887,0.9186999999999949,22,0.0726,150,3192.4675850868225
16,1850,0.3793174724844537,0.4487337773589998,2,21,16.323099999999815,0.7772904761904674,20,0.0024,33,1.9832017421722412,17.604699999999784,0.8383190476190373,21,0.0096,40,3.8040711879730225,18.00169999999982,0.8572238095238008,21,0.0151,75,9.146925926208496,18.83149999999992,0.8967380952380914,21,0.0394,85,13.494264841079712,19.230099999999883,0.915719047619042,21,0.0588,111,20.39620304107666,19.394799999999897,0.9235619047618998,21,0.079,111,24.54318118095398,19.245099999999873,,21,0.0806,124,568.1296501159668,19.08109999999994,,21,0.053,156,1194.700714111328,18.994799999999938,,21,0.0569,214,1112.6569511890411,19.06079999999993,,21,0.0613,195,1698.7719321250916
16,1930,0.3855583820659181,0.448870502511746,2,21,16.28389999999986,0.7754238095238029,21,0.0022,28,2.379422903060913,17.70509999999983,0.843099999999992,21,0.0117,55,5.463197946548462,17.83799999999986,0.8494285714285648,21,0.0148,52,6.492254972457886,18.420399999999898,0.8771619047618997,21,0.0256,89,13.84867000579834,17.989499999999836,,21,0.0175,117,21.328850746154785,18.219499999999908,,21,0.0214,106,21.60001802444458,18.589199999999845,0.8851999999999927,21,0.039,243,114.70715999603271,18.70779999999988,0.8908476190476134,21,0.0381,134,134.1442768573761,18.558299999999857,,21,0.0353,215,212.0326898097992,18.56019999999986,,21,0.0353,128,2156.6185779571533
16,239,0.3920847418539832,0.4863698958749003,2,20,16.039499999999887,0.8019749999999943,19,0.0022,39,992.0965068340302,17.301399999999816,0.8650699999999908,20,0.0095,47,3.9455699920654297,17.384499999999896,0.8692249999999948,20,0.0102,61,6.952318906784058,18.112199999999937,0.9056099999999968,20,0.022,119,16.071243047714233,17.398299999999864,,20,0.0086,95,15.7449951171875,17.337799999999813,,20,0.007,110,21.37619686126709,18.333199999999938,0.9166599999999968,20,0.0344,157,565.0204627513885,18.308999999999955,,20,0.0328,129,116.72967886924744,18.35989999999995,0.9179949999999976,20,0.0429,225,2150.6243810653687,17.78619999999992,,20,0.0167,164,652.7186279296875
16,2561,0.3956640617713738,0.4028033317164441,2,22,16.476699999999912,0.748940909090905,22,0.0032,30,2.449615955352783,18.228699999999822,0.8285772727272648,22,0.0189,59,6.760807037353516,18.67189999999991,0.8487227272727231,22,0.026,58,8.894124031066895,18.685699999999883,0.8493499999999947,22,0.0264,69,1025.5257968902588,19.48029999999992,0.8854681818181782,22,0.056,106,19.408356189727783,19.666799999999903,0.8939454545454503,22,0.0657,111,23.80467104911804,19.540199999999917,,22,0.0624,148,1159.6524620056152,19.330099999999945,,22,0.0549,150,2205.8446168899536,20.20079999999996,0.91821818181818,22,0.1335,227,3682.855524301529,20.20079999999996,0.91821818181818,22,0.1335,127,1212.333093166351
16,2443,0.3997642246292781,0.403975914866809,2,22,16.43199999999986,0.7469090909090845,22,0.0032,26,1.6691548824310305,18.137399999999857,0.8244272727272662,22,0.0206,59,5.37456202507019,18.448299999999858,0.8385590909090843,22,0.0238,60,7.579203128814697,18.606099999999827,0.8457318181818103,22,0.0315,72,12.387495279312134,19.170999999999868,0.8714090909090849,22,0.0433,112,23.658467054367065,18.608299999999858,,22,0.0261,110,1075.711962223053,19.526099999999904,0.8875499999999956,22,0.066,199,2342.0313651561737,19.99649999999992,0.9089318181818146,22,0.0859,266,2166.681340932846,19.99649999999992,0.9089318181818146,22,0.0859,116,1557.192421913147,20.488599999999963,0.9312999999999984,22,0.1559,196,2208.612583875656
16,1182,0.4077498057395097,0.4513238076503123,2,21,16.34279999999988,0.7782285714285657,21,0.0026,30,2.4838669300079346,17.748799999999825,0.845180952380944,21,0.0103,44,1016.9328997135162,18.040999999999865,0.8590952380952317,21,0.0152,45,5.620512008666992,18.376799999999893,0.8750857142857091,21,0.0212,88,13.200493097305298,18.212999999999937,,21,0.0236,74,13.157745838165283,17.85989999999983,,21,0.0119,124,25.911715745925903,18.904999999999937,0.9002380952380921,21,0.0445,142,1151.4870991706848,18.592699999999898,,21,0.029,184,2197.469933986664,19.258599999999944,0.9170761904761878,21,0.0635,202,3185.442239999771,19.106199999999927,,21,0.0535,269,1688.030880689621
16,3444,0.4174826299172682,0.406768021814797,2,22,16.609799999999904,0.7549909090909047,22,0.0038,30,1.7632989883422852,18.32869999999985,0.8331227272727204,22,0.0207,50,4.520217180252075,18.99529999999984,0.8634227272727201,22,0.0328,75,8.582793235778809,18.962999999999912,,22,0.0263,81,12.39031720161438,17.841299999999833,,22,0.0132,87,17.477160930633545,19.494499999999935,0.8861136363636336,22,0.0594,132,33.89088273048401,19.202099999999813,,22,0.0412,154,1157.3981711864471,19.649299999999908,0.8931499999999958,22,0.0607,131,4299.288304805756,19.93129999999992,0.905968181818178,22,0.0766,210,625.7556526660919,19.945899999999902,0.9066318181818136,22,0.0803,234,2097.5345752239227
