N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
10,2,0.4342568692213602,0.5299993091463872,2,12,9.801699999999991,0.8168083333333326,12,0.0123,35,0.4843220710754394,10.55479999999999,0.8795666666666658,12,0.0472,55,0.7251839637756348,10.627699999999995,0.8856416666666664,12,0.0574,63,1.2200922966003418,10.946399999999992,0.9121999999999996,12,0.0719,91,2.409883975982666,10.543799999999996,,12,0.0616,80,2.331967830657959,9.208500000000004,,12,0.0218,96,2.7059977054595947,10.70689999999999,,12,0.0478,153,10.556219816207886,10.894099999999996,,12,0.0671,131,15.904273271560667,10.863999999999994,,12,0.0697,242,25.403702974319454,11.066699999999996,0.9222249999999996,12,0.1493,195,23.81910514831543
10,6,0.6390350886655538,0.4408563782675782,2,13,10.123099999999994,0.7786999999999995,13,0.0206,33,0.4724550247192383,11.078000000000005,0.8521538461538464,13,0.0677,57,0.7506270408630371,11.144600000000008,0.8572769230769237,13,0.0758,53,0.9855496883392334,11.283499999999997,0.8679615384615382,13,0.0855,77,1.9906182289123535,11.765299999999996,0.9050230769230766,13,0.1619,114,3.2312231063842773,11.8104,0.9084923076923076,13,0.1649,122,3.358487129211426,11.919499999999996,0.9168846153846152,13,0.1872,284,14.729601860046388,11.9197,0.9169,13,0.1872,99,15.494436979293823,12.035199999999996,0.9257846153846152,13,0.2015,143,19.242786169052124,12.081099999999998,0.9293153846153844,13,0.2211,145,23.53956818580627
10,1,0.6409361449113273,0.4353891689151392,2,13,9.81529999999999,0.7550230769230761,13,0.0195,34,0.4819498062133789,11.082999999999991,0.852538461538461,13,0.0827,44,0.6803021430969238,11.9051,0.915776923076923,13,0.1948,63,1.2848148345947266,12.3542,0.9503230769230768,13,0.2859,80,2.0476977825164795,12.4838,0.9602923076923076,13,0.2979,117,3.239409923553467,12.477799999999998,,13,0.3098,132,3.5835371017456055,12.5509,0.9654538461538462,13,0.3339,116,12.34957194328308,12.581,0.9677692307692308,13,0.3555,145,15.520042896270752,12.6019,0.969376923076923,13,0.3703,155,23.82982873916626,12.644699999999998,0.9726692307692306,13,0.3727,150,23.561277866363525
10,3,0.8122699132801108,0.4138074436175518,2,13,9.9499,0.7653769230769231,13,0.0198,37,0.5225582122802734,10.819299999999997,0.8322538461538458,13,0.0735,65,1.0943191051483154,10.94539999999999,0.8419538461538454,13,0.0672,56,1.2981958389282229,11.199599999999997,0.8615076923076919,13,0.1057,93,2.493299961090088,11.231499999999995,0.8639615384615381,13,0.0895,117,3.234093189239502,11.284,0.8680000000000001,13,0.1134,91,2.5355782508850098,11.498299999999997,0.8844846153846151,13,0.1668,256,15.736100912094116,11.554599999999995,0.8888153846153842,13,0.1383,131,16.357707977294922,11.554599999999995,0.8888153846153842,13,0.1383,118,19.91734504699707,11.80739999999999,0.9082615384615378,13,0.24,258,21.967180967330933
10,9,0.8477217952401084,0.4576198092679593,2,13,10.094900000000004,0.7765307692307695,13,0.0215,33,0.5461499691009521,10.930500000000004,0.8408076923076926,13,0.0624,46,0.8417758941650391,11.3755,0.8750384615384614,13,0.1017,65,1.4449200630187988,11.300499999999994,,13,0.0998,73,1.945151090621948,11.0695,,13,0.0721,85,2.424023151397705,11.0603,,13,0.071,233,6.416630029678345,11.554599999999992,0.888815384615384,13,0.1705,265,18.982852935791016,11.744100000000005,0.903392307692308,13,0.2018,198,17.439999103546143,11.744100000000005,0.903392307692308,13,0.2018,114,16.82869291305542,11.4821,,13,0.1137,222,22.448389291763306
10,14,0.9821304951035978,0.3193848464590831,2,15,10.395899999999994,0.6930599999999996,15,0.0508,30,0.4353621006011963,12.1126,0.8075066666666667,15,0.1999,50,0.6669650077819824,12.342600000000004,0.8228400000000003,15,0.2117,55,0.9501798152923584,12.78649999999999,0.8524333333333326,15,0.2465,114,2.9001410007476807,13.0856,0.8723733333333334,15,0.2901,154,4.303023815155029,13.501499999999986,0.900099999999999,15,0.3333,136,3.8085930347442623,13.599400000000005,0.9066266666666668,15,0.3426,123,10.006037950515749,13.608599999999996,0.9072399999999998,15,0.3404,131,11.221664905548096,13.674099999999992,0.911606666666666,15,0.3473,162,23.68296790122986,13.727999999999996,0.9151999999999998,15,0.3712,366,27.83240509033203
10,17,1.0185287566692258,0.3541472098082802,2,15,10.418500000000012,0.6945666666666674,15,0.0556,31,0.4528110027313232,11.884500000000005,0.7923000000000002,15,0.1861,53,0.6960840225219727,12.218900000000009,0.8145933333333338,15,0.2115,63,0.8091268539428711,12.524299999999991,0.8349533333333329,15,0.2384,75,1.633404016494751,13.73259999999999,0.915506666666666,15,0.3734,134,3.838712215423584,13.429200000000009,,15,0.348,110,3.037377119064331,13.5317,,15,0.3462,233,12.99962878227234,13.937800000000005,0.9291866666666668,15,0.4097,500,27.097810983657837,13.9493,0.9299533333333332,15,0.4111,118,25.445497035980225,14.159400000000003,0.9439600000000002,15,0.4233,228,16.74081587791443
