N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
12,79,0.7802023604217441,0.4736842105263157,4,16,12.472799999999957,0.7795499999999973,16,0.0128,35,0.5907459259033203,13.653299999999987,0.8533312499999993,16,0.035,42,0.684959888458252,13.877799999999985,0.8673624999999989,16,0.0464,54,0.8849008083343506,14.27659999999999,0.8922874999999993,16,0.0575,77,1.2207250595092771,14.014499999999993,,16,0.0482,110,1.830444097518921,14.09389999999998,,16,0.0511,116,2.000396966934204,14.372199999999992,0.8982624999999995,16,0.0735,140,6.917196989059448,14.566299999999984,0.910393749999999,16,0.0816,212,9.28882884979248,15.29019999999999,0.9556374999999994,16,0.1519,217,7.355916738510132,15.2261,,16,0.1388,175,3.173207998275757
12,3,0.7828147490342277,0.4736842105263157,4,15,11.88249999999996,0.7921666666666641,15,0.0064,34,0.5743989944458008,13.050699999999972,0.8700466666666649,15,0.0324,47,0.7507591247558594,13.254300000000002,0.8836200000000002,15,0.041,65,1.0166280269622805,13.768699999999994,0.9179133333333328,15,0.0702,92,1.4174299240112305,13.040399999999993,,15,0.0332,103,1.6998951435089111,13.01569999999998,,15,0.026,128,2.2746901512145996,13.739099999999992,,15,0.0719,162,7.679527759552002,13.713399999999996,,15,0.0807,166,10.676438808441162,14.211199999999993,0.9474133333333328,15,0.1177,170,10.825016736984251,14.2199,0.9479933333333332,15,0.1192,137,11.439409017562866
12,31,0.7831221074740702,0.4736842105263157,4,16,12.309699999999957,0.7693562499999972,16,0.0135,31,0.5287339687347412,13.728599999999986,0.8580374999999991,16,0.0372,56,0.881903886795044,14.010699999999986,0.8756687499999991,16,0.0508,58,0.9171688556671144,14.022999999999996,0.8764374999999998,16,0.0509,55,0.8937551975250244,14.388099999999984,0.8992562499999991,16,0.0671,131,2.0819509029388428,14.551399999999983,0.909462499999999,16,0.077,112,1.8577919006347656,14.92109999999999,0.9325687499999994,16,0.1164,149,6.449853897094727,14.705199999999984,,16,0.0908,156,9.567312240600586,14.841999999999995,,16,0.1004,277,16.065988063812256,15.008799999999994,0.9380499999999996,15,0.1096,138,12.995792150497437
12,61,0.7837322826259703,0.4210526315789473,4,16,12.306399999999984,0.769149999999999,16,0.0136,29,0.4992058277130127,13.48869999999999,0.8430437499999994,16,0.0358,63,0.9801790714263916,13.823399999999983,0.863962499999999,16,0.0489,71,1.108935832977295,13.837599999999984,0.864849999999999,16,0.0489,69,1.1060869693756104,14.524199999999992,0.9077624999999996,16,0.087,158,2.4910740852355957,14.78519999999999,0.9240749999999994,16,0.0923,146,2.421739101409912,14.92250000000001,0.9326562500000006,16,0.1048,249,10.235037326812744,14.04579999999998,,16,0.0545,192,9.160765886306764,15.003099999999996,0.9376937499999998,16,0.1042,206,11.83790683746338,15.003099999999996,0.9376937499999998,16,0.1042,123,12.10832691192627
12,68,0.8166257820542162,0.4210526315789473,4,16,12.474399999999973,0.7796499999999983,16,0.0127,30,0.5135970115661621,13.90279999999997,0.8689249999999982,16,0.0464,53,0.82828688621521,14.214799999999974,0.8884249999999984,16,0.0512,74,1.1328232288360596,14.225799999999987,0.8891124999999993,16,0.053,62,1.0087919235229492,14.422999999999996,0.9014374999999998,16,0.0695,91,1.4864792823791504,14.367799999999976,,16,0.0713,118,1.981478214263916,14.929999999999977,0.9331249999999984,16,0.1346,170,8.0742928981781,15.039399999999988,0.9399624999999991,16,0.1547,114,8.332432746887207,15.142299999999992,0.9463937499999996,16,0.1481,136,11.522620916366575,14.936499999999992,,16,0.1117,222,12.77976417541504
12,77,0.8382961374337947,0.4210526315789473,4,16,12.46799999999995,0.7792499999999969,16,0.0129,31,0.523993968963623,13.627199999999988,0.8516999999999992,16,0.035,44,0.7080011367797852,13.89639999999999,0.8685249999999993,16,0.0415,79,1.2014720439910889,14.252499999999984,0.8907812499999991,16,0.0573,84,1.3075459003448486,13.756199999999994,,16,0.0379,129,2.101046085357666,14.112099999999987,,16,0.0529,92,1.5418970584869385,14.635100000000005,0.9146937500000002,16,0.0944,173,8.837713956832886,14.948399999999989,0.9342749999999992,16,0.1269,207,10.561304807662964,14.961199999999998,0.935075,16,0.1307,226,9.329269886016846,14.963099999999992,0.9351937499999996,16,0.1307,130,11.738757848739624
12,16,0.8451518208666569,0.4736842105263157,4,15,11.888899999999976,0.7925933333333316,15,0.0076,31,0.5311679840087891,12.970999999999975,0.8647333333333317,15,0.0334,66,1.0533480644226074,13.11029999999998,0.8740199999999987,15,0.0363,52,0.8459391593933105,13.738599999999987,0.915906666666666,15,0.0795,172,2.6548991203308105,13.419099999999986,,15,0.0552,99,1.6374080181121826,13.353099999999978,,15,0.0451,113,1.907914161682129,14.201799999999992,0.9467866666666662,15,0.1343,152,6.966883182525635,14.5644,0.97096,15,0.1838,253,7.771845817565918,14.568999999999996,0.9712666666666664,15,0.1831,115,2.052093982696533,14.535499999999988,,15,0.1919,234,4.212220907211304
12,32,0.8504703485112701,0.4210526315789473,4,16,12.156499999999957,0.7597812499999972,16,0.0124,30,0.5148570537567139,13.53849999999998,0.8461562499999987,16,0.0413,66,1.0296719074249268,13.885299999999978,0.8678312499999986,16,0.0556,73,1.141340255737305,13.924799999999989,0.8702999999999993,16,0.0553,63,1.0326168537139893,13.933399999999992,0.8708374999999995,16,0.0578,98,1.6233808994293213,14.45689999999999,0.9035562499999994,16,0.0846,103,1.7142913341522217,14.85099999999999,0.9281874999999994,16,0.1153,154,8.332377910614014,14.858199999999991,0.9286374999999994,16,0.1198,142,10.641758918762209,15.297500000000005,0.9560937500000004,16,0.1671,208,3.610053777694702,15.116000000000003,,16,0.1437,230,12.387150764465332
12,47,0.8530151563567347,0.4210526315789473,4,16,12.305099999999952,0.769068749999997,16,0.0145,33,0.5540838241577148,13.577399999999976,0.8485874999999985,16,0.0393,56,0.8836350440979004,13.809399999999984,0.863087499999999,16,0.0497,53,0.8552749156951904,14.228299999999985,0.889268749999999,16,0.0652,73,1.1546039581298828,13.699199999999978,,16,0.0438,98,1.6391088962554932,14.045399999999962,,16,0.0608,165,2.863179922103882,14.418599999999987,0.9011624999999992,16,0.0799,185,7.538228034973144,14.59769999999999,0.9123562499999994,16,0.0891,184,8.122074127197266,14.625699999999997,0.9141062499999998,16,0.096,196,11.574320077896118,15.087199999999983,0.9429499999999992,16,0.1437,169,13.523906946182253
12,38,0.8570815338902653,0.4210526315789473,4,16,12.315399999999965,0.7697124999999977,16,0.0131,36,0.6076200008392334,13.60819999999998,0.8505124999999987,16,0.0373,50,0.7863328456878662,13.849,0.8655625,16,0.0473,76,1.1960747241973877,14.274899999999992,0.8921812499999996,16,0.0668,107,1.638826847076416,14.1184,,16,0.0589,151,2.4302690029144287,14.365899999999986,0.8978687499999991,16,0.0742,118,2.017120122909546,14.549899999999978,0.9093687499999986,16,0.0906,164,9.8319571018219,14.784199999999997,0.9240124999999996,16,0.1112,188,9.000056266784668,15.028399999999984,0.939274999999999,16,0.1374,272,12.477587938308716,15.069099999999995,0.9418187499999996,16,0.1392,161,11.496806144714355
12,82,0.8700173435763485,0.4210526315789473,4,16,12.473799999999947,0.7796124999999967,16,0.0121,36,0.6014611721038818,13.539199999999992,0.8461999999999995,16,0.034,48,0.7580559253692627,13.74299999999998,0.8589374999999987,16,0.0395,66,1.0390090942382812,14.165199999999986,0.8853249999999991,16,0.0564,65,1.0314021110534668,13.667299999999974,,16,0.0407,77,1.2789709568023682,13.929199999999993,,16,0.0494,141,2.3414766788482666,14.524400000000004,0.9077750000000004,16,0.0865,229,9.697190761566162,14.825899999999995,0.9266187499999998,16,0.1169,197,11.228300094604492,15.096899999999993,0.9435562499999997,16,0.1362,274,10.47606897354126,15.157200000000003,0.9473250000000004,16,0.1388,292,15.56236219406128
12,51,0.8826519962454222,0.4210526315789473,4,16,12.319299999999972,0.7699562499999982,16,0.0141,29,0.5012619495391846,13.48579999999998,0.8428624999999987,16,0.0375,47,0.766589879989624,13.737099999999993,0.8585687499999995,16,0.0497,56,0.9073891639709472,14.18859999999998,0.8867874999999987,16,0.0658,93,1.457812786102295,13.956199999999985,,16,0.054,114,1.8541209697723389,14.394300000000005,0.8996437500000003,16,0.0816,117,1.9629402160644531,14.801700000000006,0.9251062500000004,16,0.1171,159,8.071556806564331,15.251599999999993,0.9532249999999995,16,0.167,199,3.3625428676605225,15.12310000000001,,16,0.1491,182,11.807817935943604,15.367499999999987,0.9604687499999992,16,0.1794,171,3.1563220024108887
12,50,0.9257276798572436,0.4210526315789473,4,16,12.170099999999945,0.7606312499999965,16,0.0125,31,0.5330460071563721,13.396099999999988,0.8372562499999993,16,0.0425,49,0.8029730319976807,14.251299999999986,0.8907062499999991,16,0.0765,59,0.93487811088562,14.682299999999993,0.9176437499999996,16,0.1163,84,1.32680082321167,15.159599999999994,0.9474749999999996,16,0.1602,115,1.9438488483428955,15.020499999999997,,16,0.1276,161,2.705702781677246,15.4132,0.963325,16,0.166,244,4.157437086105347,14.623000000000005,,16,0.1135,277,17.025079250335693,14.825099999999988,,16,0.109,210,10.129681825637816,15.253299999999992,,16,0.1644,173,3.058016777038574
12,60,0.9415545036521866,0.4210526315789473,4,16,12.17159999999996,0.7607249999999974,16,0.0115,34,0.5540049076080322,13.352499999999967,0.8345312499999981,16,0.0367,61,0.9472818374633788,13.691199999999968,0.855699999999998,16,0.0498,68,1.0450313091278076,13.688499999999982,,16,0.0505,59,0.9530701637268066,14.239499999999998,0.8899687499999999,16,0.0749,90,1.4266409873962402,14.314599999999997,0.8946624999999998,16,0.0815,169,2.839601755142212,15.039799999999982,0.9399874999999988,16,0.1304,178,8.072665929794312,15.115900000000003,0.9447437500000002,16,0.1548,338,12.334599256515505,15.388199999999994,0.9617624999999996,16,0.1811,290,7.302842140197754,15.388199999999994,0.9617624999999996,16,0.1811,122,2.2063872814178467
12,4,0.9683167662757411,0.4210526315789473,4,16,12.172299999999964,0.7607687499999977,16,0.0112,33,0.5505237579345703,13.846799999999975,0.8654249999999984,16,0.0579,45,0.6913719177246094,14.863099999999992,0.9289437499999996,16,0.116,74,1.0868289470672607,15.369099999999994,0.9605687499999996,16,0.1798,100,1.481316089630127,15.494999999999994,0.9684374999999996,16,0.2031,95,1.437037229537964,15.210899999999992,,16,0.1388,121,1.927962064743042,14.934899999999988,,16,0.1053,137,9.229161024093628,15.24049999999999,,16,0.1457,123,2.110563278198242,15.3295,,16,0.1699,166,2.8912248611450195,15.587999999999994,0.9742499999999996,16,0.2079,160,2.8065710067749023
12,33,1.0019269036828131,0.4210526315789473,4,16,12.281999999999956,0.7676249999999973,16,0.0117,28,0.4694960117340088,13.895899999999992,0.8684937499999995,16,0.0515,59,0.9229841232299804,14.047299999999993,0.8779562499999994,16,0.0545,56,0.8657400608062744,14.230499999999992,0.8894062499999995,16,0.0629,93,1.4368009567260742,14.9912,0.93695,16,0.1186,120,1.8992152214050293,14.776199999999992,,16,0.1178,119,1.9521169662475584,15.125699999999984,0.945356249999999,16,0.1671,200,10.693932056427002,14.99429999999998,,16,0.136,191,9.742477178573608,15.298099999999987,0.9561312499999992,16,0.1817,252,10.57368016242981,15.341599999999993,0.9588499999999996,16,0.1871,133,2.4040141105651855
