N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time,p11_expected_cut,p11_approx_ratio,p11_most_prob_cut,p11_most_prob_prob,p11_iterations,p11_time,p12_expected_cut,p12_approx_ratio,p12_most_prob_cut,p12_most_prob_prob,p12_iterations,p12_time,p13_expected_cut,p13_approx_ratio,p13_most_prob_cut,p13_most_prob_prob,p13_iterations,p13_time,p14_expected_cut,p14_approx_ratio,p14_most_prob_cut,p14_most_prob_prob,p14_iterations,p14_time,p15_expected_cut,p15_approx_ratio,p15_most_prob_cut,p15_most_prob_prob,p15_iterations,p15_time,p16_expected_cut,p16_approx_ratio,p16_most_prob_cut,p16_most_prob_prob,p16_iterations,p16_time,p17_expected_cut,p17_approx_ratio,p17_most_prob_cut,p17_most_prob_prob,p17_iterations,p17_time,p18_expected_cut,p18_approx_ratio,p18_most_prob_cut,p18_most_prob_prob,p18_iterations,p18_time,p19_expected_cut,p19_approx_ratio,p19_most_prob_cut,p19_most_prob_prob,p19_iterations,p19_time,p20_expected_cut,p20_approx_ratio,p20_most_prob_cut,p20_most_prob_prob,p20_iterations,p20_time
12,45,0.4414443375224568,0.4736842105263157,2,15,12.184899999999969,0.8123266666666645,15,0.0078,32,0.4952068328857422,12.494399999999956,0.832959999999997,15,0.0127,44,0.6603667736053467,13.472599999999998,0.8981733333333332,15,0.0393,100,1.4096729755401611,13.799599999999987,0.9199733333333325,15,0.0703,97,1.4249217510223389,13.427000000000008,0.8951333333333339,15,0.0521,107,1.6314330101013184,13.2602,0.8840133333333333,15,0.0403,102,1.5956790447235107,13.708100000000002,0.9138733333333334,15,0.0602,152,2.392194986343384,13.621199999999995,0.9080799999999997,15,0.0574,214,3.499211072921753,13.599699999999995,0.9066466666666664,15,0.0552,263,4.487210035324097,13.684499999999993,0.9122999999999996,15,0.0503,286,4.861593723297119,13.42479999999998,0.8949866666666654,15,0.0546,205,3.7718021869659424,13.330200000000001,0.8886800000000001,15,0.0346,395,7.273412227630615,13.64329999999999,0.9095533333333327,15,0.0734,266,4.963171005249023,13.793399999999995,0.9195599999999996,15,0.061,417,7.775776147842407,13.915299999999993,0.9276866666666662,15,0.094,420,8.253428936004639,10.82459999999998,0.7216399999999987,12,0.0043,283,6.2812840938568115,13.872199999999996,0.924813333333333,15,0.0752,421,8.485731840133667,13.230699999999985,0.8820466666666656,15,0.0337,437,9.30223298072815,13.560299999999977,0.9040199999999985,15,0.0654,500,10.879513025283813,13.767599999999986,0.917839999999999,15,0.0804,500,11.052096843719482
12,14,0.4447339650373987,0.4736842105263157,2,15,11.888299999999962,0.7925533333333308,15,0.006,30,0.48351192474365234,12.740899999999984,0.8493933333333322,15,0.0206,55,0.817619800567627,12.70229999999999,0.8468199999999994,15,0.0239,62,0.9492859840393066,13.842900000000004,0.9228600000000002,15,0.1035,155,2.282590866088867,12.660399999999967,0.8440266666666645,15,0.0229,116,1.8600456714630127,13.084599999999991,0.8723066666666661,15,0.0469,137,2.1542420387268066,13.39739999999999,0.8931599999999994,15,0.0553,201,3.1654627323150635,10.061199999999966,0.6707466666666644,14,0.0037,132,2.4955248832702637,13.174799999999987,0.8783199999999991,15,0.0508,166,2.8919239044189453,13.030899999999983,0.8687266666666655,15,0.0444,242,4.328150749206543,13.698400000000003,0.9132266666666669,15,0.0857,394,6.96232008934021,13.259399999999996,0.8839599999999997,15,0.0459,356,6.489499092102051,13.967899999999991,0.9311933333333328,15,0.152,408,7.35210394859314,13.7467,0.9164466666666667,15,0.0907,407,7.673602819442749,11.829099999999983,0.7886066666666655,13,0.014,387,8.078289031982422,13.694599999999998,0.9129733333333332,15,0.1014,498,9.969886302947998,13.78419999999999,0.918946666666666,15,0.0959,500,10.229416847229004,13.405299999999992,0.8936866666666661,15,0.0619,500,10.801162958145142,13.510799999999978,0.9007199999999985,15,0.0849,500,10.780122995376587,13.620699999999992,0.9080466666666661,15,0.0817,500,11.402323961257935
12,21,0.4668603134119591,0.5263157894736842,4,15,12.157999999999959,0.8105333333333306,15,0.008,30,0.4625380039215088,12.904299999999994,0.8602866666666663,15,0.0245,60,0.8810548782348633,13.36589999999999,0.8910599999999993,15,0.0359,75,1.0981500148773193,13.17519999999998,0.8783466666666654,15,0.0308,120,1.8787100315093994,13.17479999999997,0.878319999999998,15,0.0315,94,1.5284039974212646,13.483999999999984,0.8989333333333323,15,0.0426,119,1.8795740604400635,13.24629999999997,0.8830866666666647,15,0.0259,161,2.6314749717712402,13.374699999999981,0.8916466666666654,15,0.0296,205,3.465909957885742,14.003899999999986,0.9335933333333324,15,0.0781,194,3.207484245300293,13.637799999999988,0.9091866666666658,15,0.0449,339,5.853970050811768,14.190199999999994,0.9460133333333329,15,0.0863,399,6.891422986984253,14.009499999999992,0.9339666666666662,15,0.0676,269,4.839529037475586,13.99869999999999,0.933246666666666,15,0.0689,414,7.62860631942749,11.700199999999983,0.7800133333333322,15,0.0132,231,4.744731903076172,9.532999999999962,0.6355333333333308,11,0.0032,221,4.859100103378296,14.224899999999993,0.9483266666666662,15,0.1119,500,9.84160327911377,13.796999999999995,0.9197999999999997,15,0.058,500,10.239448070526123,13.082199999999972,0.8721466666666647,14,0.0178,500,10.797683000564575,14.055099999999975,0.937006666666665,15,0.0873,500,11.521742820739746,9.327899999999982,0.6218599999999987,13,0.0038,258,6.218232870101929
12,10,0.4671187571362427,0.4736842105263157,2,15,11.784899999999991,0.7856599999999995,15,0.0075,34,0.5413239002227783,12.465099999999973,0.8310066666666649,15,0.0186,53,0.7889862060546875,12.479800000000004,0.831986666666667,15,0.0187,75,1.1360678672790527,9.58349999999998,0.6388999999999986,15,0.0049,86,1.4724810123443604,12.247799999999978,0.8165199999999986,15,0.0177,150,2.429471015930176,12.871899999999982,0.8581266666666655,15,0.0537,142,2.2575931549072266,10.490299999999966,0.699353333333331,15,0.0057,123,2.229436159133911,10.613899999999974,0.7075933333333316,12,0.0057,240,4.39512825012207,13.692000000000002,0.9128000000000002,15,0.1024,181,3.0157177448272705,12.93989999999998,0.8626599999999987,15,0.0342,329,5.755665063858032,13.353999999999985,0.8902666666666657,15,0.0744,259,4.631310939788818,13.041499999999989,0.8694333333333326,15,0.0587,275,5.125733137130737,13.867499999999994,0.9244999999999997,15,0.131,294,5.323569297790527,13.781799999999995,0.9187866666666663,15,0.1235,305,5.757061958312988,13.193299999999983,0.8795533333333322,15,0.0738,319,6.360818147659302,10.593599999999988,0.7062399999999992,15,0.0366,235,5.127499103546143,11.894399999999965,0.7929599999999977,15,0.0797,309,6.785904169082642,14.110500000000005,0.9407000000000003,15,0.199,484,10.003833055496216,14.037599999999992,0.9358399999999995,15,0.2183,386,8.178783893585205,13.440399999999977,0.8960266666666652,15,0.095,500,10.8941068649292
12,39,0.4824401595445327,0.4736842105263157,2,15,12.009299999999937,0.8006199999999958,15,0.0083,27,0.421159029006958,12.478499999999977,0.8318999999999985,15,0.0143,44,0.661552906036377,12.916099999999973,0.8610733333333316,15,0.0307,55,0.8295958042144775,13.243499999999983,0.8828999999999989,15,0.0362,136,2.0063979625701904,13.363999999999988,0.8909333333333326,15,0.0587,125,1.8916070461273193,13.315899999999985,0.8877266666666657,15,0.0473,114,1.7729032039642334,13.48899999999999,0.899266666666666,15,0.0472,154,2.430979013442993,12.975599999999963,0.8650399999999975,15,0.0294,157,2.6793198585510254,13.368499999999978,0.8912333333333319,15,0.0473,199,3.404282331466675,10.22399999999997,0.681599999999998,15,0.0107,212,4.207966089248657,13.805299999999988,0.9203533333333326,15,0.0827,315,5.613116979598999,10.587599999999977,0.7058399999999985,14,0.0105,209,4.27495813369751,13.560599999999983,0.9040399999999988,15,0.0734,325,6.070336818695068,13.828199999999992,0.9218799999999995,15,0.0906,355,6.6916279792785645,13.560599999999974,0.9040399999999983,15,0.0633,317,6.267895936965942,10.598799999999972,0.7065866666666648,15,0.0088,340,7.519123315811157,13.782999999999992,0.9188666666666662,15,0.1145,500,10.46606183052063,13.717499999999994,0.9144999999999996,15,0.0711,396,8.296896934509277,13.856499999999995,0.9237666666666663,15,0.0976,500,10.551213026046753,13.728599999999986,0.915239999999999,15,0.0746,438,9.532663106918335
12,80,0.4893680161156357,0.4210526315789473,2,16,12.468999999999962,0.7793124999999976,16,0.011,32,0.4911799430847168,13.25839999999998,0.8286499999999988,16,0.027,56,0.8169426918029785,11.31579999999995,0.7072374999999969,15,0.0088,80,1.306492805480957,14.423999999999989,0.9014999999999993,16,0.1172,110,1.6547520160675049,13.751499999999982,0.8594687499999989,16,0.0419,94,1.4738199710845947,14.017499999999998,0.8760937499999999,16,0.0617,120,1.8554887771606445,13.938799999999981,0.8711749999999988,16,0.0627,120,1.9357666969299316,13.750899999999994,0.8594312499999996,16,0.0419,276,4.682617902755737,14.068099999999994,0.8792562499999996,16,0.0742,200,3.4211299419403076,14.67109999999999,0.9169437499999994,16,0.1419,247,4.270838022232056,12.290099999999965,0.7681312499999978,15,0.0172,227,4.316845178604126,11.757399999999974,0.7348374999999984,16,0.0328,184,3.6795918941497803,11.480499999999989,0.7175312499999993,16,0.0199,334,6.848937034606934,14.343399999999999,0.8964624999999999,16,0.1028,377,7.225552797317505,12.00519999999997,0.7503249999999981,16,0.0246,315,6.691720962524414,9.523699999999982,0.5952312499999989,12,0.003,215,4.815399885177612,14.049999999999988,0.8781249999999993,16,0.0899,318,6.690358877182007,14.872499999999985,0.929531249999999,16,0.1691,405,8.313561916351318,14.235599999999987,0.8897249999999992,16,0.1092,500,10.895232915878296,9.584799999999994,0.5990499999999996,11,0.0047,383,9.270457983016968
12,52,0.4971874368229603,0.4736842105263157,2,15,12.021799999999986,0.8014533333333325,15,0.0083,29,0.4477379322052002,12.220499999999973,0.8146999999999982,15,0.0126,42,0.6813230514526367,13.257299999999969,0.8838199999999979,15,0.0406,69,1.0070152282714844,13.671500000000002,0.9114333333333334,15,0.0873,112,1.6642122268676758,13.455299999999987,0.8970199999999992,15,0.0588,132,1.995021104812622,13.160199999999989,0.8773466666666659,15,0.0417,106,1.699326992034912,13.119499999999979,0.8746333333333319,15,0.0358,120,1.9315330982208252,10.563599999999989,0.7042399999999992,14,0.0042,113,2.131134271621704,13.31799999999998,0.8878666666666654,15,0.0471,198,3.4287660121917725,10.305899999999982,0.6870599999999988,15,0.0114,163,3.2219061851501465,13.06379999999998,0.8709199999999986,15,0.0458,206,3.8002328872680664,11.982999999999986,0.7988666666666657,14,0.0086,279,5.500992059707642,13.649999999999988,0.9099999999999991,15,0.0934,354,6.675343990325928,13.712400000000008,0.9141600000000005,15,0.0747,249,4.728530168533325,12.300499999999968,0.8200333333333312,15,0.0229,364,7.563608169555664,11.681399999999952,0.7787599999999968,15,0.0619,380,8.225603103637695,13.3527,0.8901800000000001,15,0.0463,444,9.261531829833984,12.981599999999977,0.8654399999999984,15,0.0354,431,9.353907108306885,13.276499999999986,0.8850999999999991,15,0.0622,430,9.313125133514404,13.738299999999994,0.9158866666666662,15,0.0875,500,10.921525955200195
12,1,0.5029913366131069,0.4736842105263157,2,15,11.759299999999957,0.7839533333333305,15,0.0068,31,0.48158693313598633,12.599699999999965,0.8399799999999976,15,0.0178,62,0.9110901355743408,11.918399999999968,0.7945599999999978,15,0.0079,73,1.1303448677062988,12.227699999999977,0.8151799999999985,15,0.0176,76,1.209873914718628,12.136299999999975,0.8090866666666651,15,0.0149,111,1.8460028171539307,13.10159999999998,0.8734399999999987,15,0.043,133,2.08016300201416,13.176699999999983,0.8784466666666655,15,0.0445,147,2.3954989910125732,10.282199999999984,0.6854799999999989,15,0.0139,168,3.0848851203918457,13.08069999999999,0.872046666666666,15,0.0513,181,3.1308059692382812,13.75599999999999,0.9170666666666659,15,0.1226,185,3.2442896366119385,9.919199999999986,0.6612799999999991,11,0.0095,207,4.085951328277588,13.469899999999985,0.8979933333333323,15,0.0804,440,8.082197904586792,13.567399999999994,0.9044933333333329,15,0.0891,339,6.399684906005859,12.592499999999987,0.8394999999999991,15,0.0329,400,8.032838821411133,11.13039999999997,0.7420266666666646,15,0.0197,259,5.5579869747161865,13.47869999999999,0.8985799999999993,15,0.0799,500,10.129515171051025,10.369099999999973,0.6912733333333315,14,0.007,281,6.234978199005127,14.024099999999988,0.9349399999999992,15,0.1847,438,9.022219896316528,9.991499999999967,0.6660999999999978,14,0.0047,320,7.419265985488892,9.796299999999993,0.6530866666666663,15,0.0072,299,7.0958380699157715
12,13,0.5257578517658885,0.4210526315789473,2,16,12.153899999999961,0.7596187499999976,16,0.011,26,0.41160011291503906,12.740699999999956,0.7962937499999972,16,0.0252,43,0.658383846282959,13.744799999999973,0.8590499999999983,16,0.0711,74,1.098271131515503,13.4703,0.84189375,16,0.0449,102,1.5660018920898438,13.422199999999977,0.8388874999999986,16,0.0463,102,1.5949170589447021,13.866199999999985,0.8666374999999991,16,0.0669,160,2.4736499786376953,13.575699999999987,0.8484812499999992,16,0.0847,127,2.1228339672088623,13.662099999999988,0.8538812499999993,16,0.0636,185,3.1342971324920654,13.83669999999999,0.8647937499999994,16,0.0688,228,3.8605990409851074,14.717299999999993,0.9198312499999995,16,0.1582,469,7.895464181900024,14.308299999999985,0.8942687499999991,16,0.1089,370,6.501918077468872,14.062499999999995,0.8789062499999997,16,0.0934,500,9.425471067428589,11.041199999999966,0.6900749999999979,15,0.0091,188,3.8435921669006348,11.311099999999962,0.7069437499999977,14,0.0102,346,7.165089130401611,14.448599999999985,0.903037499999999,16,0.1768,500,9.748577117919922,15.059299999999999,0.9412062499999999,16,0.2385,433,8.525983810424805,15.125899999999994,0.9453687499999996,16,0.284,500,10.225059032440186,14.837599999999993,0.9273499999999996,16,0.2003,500,10.55793809890747,14.261399999999984,0.891337499999999,16,0.123,500,10.800801038742065,14.415599999999994,0.9009749999999996,16,0.1261,500,10.918735980987549
12,57,0.5291127445298613,0.4210526315789473,2,16,12.331199999999951,0.7706999999999969,16,0.0124,28,0.43723201751708984,13.11649999999998,0.8197812499999988,16,0.0285,63,0.9193902015686035,10.883799999999955,0.6802374999999972,16,0.0067,64,1.0629308223724365,14.386299999999984,0.899143749999999,16,0.1326,121,1.7628190517425537,13.52339999999998,0.8452124999999987,16,0.0542,103,1.6052789688110352,13.893699999999987,0.8683562499999992,16,0.0651,105,1.637911081314087,14.082399999999994,0.8801499999999997,16,0.0821,180,2.930558919906616,13.604399999999991,0.8502749999999994,16,0.0481,196,3.4209940433502197,14.200299999999999,0.8875187499999999,16,0.0849,190,3.2151148319244385,14.371999999999986,0.8982499999999991,16,0.1004,225,3.8326048851013184,14.252400000000007,0.8907750000000004,16,0.0935,416,7.192461967468262,10.579599999999983,0.661224999999999,16,0.0082,181,3.6541147232055664,14.425499999999992,0.9015937499999995,16,0.1031,433,8.11296796798706,14.32729999999998,0.8954562499999987,16,0.1028,357,6.799633979797363,14.241999999999992,0.8901249999999995,16,0.1164,500,9.862886905670166,15.156999999999988,0.9473124999999992,16,0.3165,500,9.941934823989868,14.618799999999982,0.9136749999999989,16,0.1555,371,7.572503089904785,9.198499999999958,0.5749062499999974,15,0.002,262,6.097062349319458,14.389999999999997,0.8993749999999998,16,0.1334,500,10.693167924880981,14.876499999999995,0.9297812499999997,16,0.2105,500,10.976513147354126
12,24,0.5401767684096717,0.4736842105263157,4,15,12.03529999999995,0.80235333333333,15,0.0066,35,0.5327620506286621,12.85479999999997,0.8569866666666647,15,0.0263,41,0.619614839553833,13.32929999999998,0.8886199999999987,15,0.0383,69,1.0116260051727295,13.725599999999995,0.9150399999999996,15,0.0509,134,2.0227630138397217,13.028099999999991,0.8685399999999994,15,0.0273,126,1.9771316051483154,13.401399999999981,0.8934266666666654,15,0.0479,119,1.9178647994995117,14.173399999999996,0.944893333333333,15,0.0946,247,3.768903970718384,13.199399999999986,0.8799599999999991,15,0.0359,213,3.6749157905578613,13.261199999999967,0.8840799999999978,15,0.0433,151,2.6459338665008545,13.464299999999975,0.8976199999999983,15,0.0511,309,5.4892120361328125,13.676899999999986,0.9117933333333323,15,0.0518,243,4.38675594329834,13.739400000000003,0.9159600000000002,15,0.0731,297,5.45966911315918,12.989199999999991,0.8659466666666661,14,0.0438,460,8.867118120193481,14.234399999999996,0.9489599999999997,15,0.107,440,8.37932276725769,14.167900000000001,0.9445266666666667,15,0.0954,419,7.975275754928589,11.198999999999955,0.746599999999997,15,0.0159,341,7.448684930801392,10.88759999999997,0.725839999999998,14,0.0063,280,6.253305196762085,13.87419999999999,0.9249466666666659,15,0.0872,500,10.591535806655884,13.527899999999985,0.901859999999999,15,0.0683,388,8.507610082626343,14.1733,0.9448866666666667,15,0.1207,500,11.024610996246338
12,30,0.5590706494121385,0.4210526315789473,2,16,12.170399999999967,0.7606499999999979,16,0.0103,30,0.469588041305542,12.957299999999991,0.8098312499999994,16,0.0248,57,0.8437440395355225,13.887599999999987,0.8679749999999992,16,0.0705,115,1.6739139556884766,14.05559999999998,0.8784749999999988,16,0.0803,172,2.5674798488616943,13.559899999999994,0.8474937499999996,16,0.0648,124,1.9232890605926514,13.898199999999992,0.8686374999999995,16,0.0715,109,1.6964950561523438,13.828399999999997,0.8642749999999998,16,0.0706,169,2.7503507137298584,14.95309999999999,0.9345687499999994,16,0.1984,224,3.5891261100769043,14.560299999999986,0.9100187499999991,16,0.1711,179,2.9751827716827393,13.997700000000002,0.8748562500000001,16,0.0899,207,3.5791471004486084,15.129799999999992,0.9456124999999995,16,0.2517,320,5.541749954223633,14.42079999999998,0.9012999999999988,16,0.1482,403,7.307487964630127,14.53069999999999,0.9081687499999994,16,0.1463,446,8.108094215393066,14.566800000000006,0.9104250000000004,16,0.1635,334,6.2655699253082275,14.701599999999988,0.9188499999999993,16,0.1988,393,7.673901081085205,14.572699999999953,0.9107937499999971,16,0.1606,349,6.887764930725098,14.70239999999999,0.9188999999999994,16,0.1693,419,8.363534212112427,15.254399999999997,0.9533999999999998,16,0.301,500,10.373178958892822,14.469599999999986,0.9043499999999991,16,0.1403,500,10.559846878051758,14.944599999999987,0.9340374999999992,16,0.2321,420,9.045825004577637
12,48,0.5628004884139575,0.4736842105263157,4,15,12.329699999999958,0.8219799999999972,15,0.01,28,0.43259382247924805,13.010299999999988,0.8673533333333325,15,0.0204,73,1.0590641498565674,10.868299999999975,0.7245533333333316,14,0.0044,67,1.1331489086151123,13.973799999999997,0.9315866666666665,15,0.0611,102,1.5163140296936035,13.60989999999998,0.9073266666666654,15,0.0388,124,1.882573127746582,13.4997,0.89998,15,0.0349,110,1.7250118255615234,12.960599999999987,0.8640399999999991,15,0.0144,176,2.9692561626434326,13.853999999999994,0.9235999999999996,15,0.0561,201,3.27764892578125,13.766699999999974,0.9177799999999983,15,0.0491,246,4.204677104949951,13.832999999999997,0.9221999999999998,15,0.0517,333,5.710411071777344,13.601899999999992,0.9067933333333328,15,0.0471,251,4.599676132202148,13.51709999999997,0.901139999999998,15,0.0303,417,7.709434986114502,14.047099999999993,0.9364733333333329,15,0.0635,357,6.60620379447937,14.01219999999999,0.9341466666666659,15,0.0565,407,7.608964204788208,13.044399999999959,0.8696266666666639,15,0.0319,264,5.431065797805786,10.60669999999996,0.7071133333333306,15,0.0106,359,7.939789772033691,14.13439999999999,0.9422933333333326,15,0.0778,499,10.052303075790405,13.992399999999975,0.932826666666665,15,0.1137,478,10.140951156616211,12.698399999999989,0.8465599999999992,15,0.0325,471,10.504125833511353,14.140499999999994,0.9426999999999996,15,0.0866,500,10.932308912277222
12,40,0.565405195425078,0.4210526315789473,2,16,12.327199999999966,0.7704499999999979,16,0.012,28,0.44240379333496094,13.145099999999978,0.8215687499999986,16,0.027,54,0.8033668994903564,10.846699999999956,0.6779187499999972,12,0.0074,70,1.1584901809692383,14.061099999999975,0.8788187499999984,16,0.0763,112,1.6526331901550293,13.985899999999997,0.8741187499999998,16,0.0765,99,1.5396668910980225,13.956499999999984,0.872281249999999,16,0.0641,105,1.64131498336792,14.14439999999999,0.8840249999999994,16,0.0885,178,2.8277711868286133,13.642600000000003,0.8526625000000002,16,0.0481,201,3.391818046569824,14.615399999999989,0.9134624999999993,16,0.1393,252,4.072240114212036,13.858899999999982,0.8661812499999989,16,0.0646,302,5.364432096481323,14.350799999999982,0.8969249999999989,16,0.1101,263,4.7121899127960205,14.552999999999987,0.9095624999999992,16,0.1459,407,7.3551411628723145,14.429599999999983,0.9018499999999989,16,0.1069,417,7.628342866897583,14.358999999999998,0.8974374999999999,16,0.1041,393,7.345054864883423,14.441499999999978,0.9025937499999986,16,0.1397,336,6.634567975997925,10.073399999999973,0.6295874999999983,16,0.0045,255,5.656664848327637,15.043699999999989,0.9402312499999993,16,0.2304,446,8.941642761230469,14.040299999999979,0.8775187499999987,16,0.0852,459,9.769334554672241,14.637999999999991,0.9148749999999994,16,0.1509,490,10.404229879379272,14.861899999999974,0.9288687499999984,16,0.2146,500,11.006609916687012
12,2,0.56934317212251,0.4210526315789473,2,16,12.017799999999955,0.7511124999999972,16,0.0106,32,0.5315239429473877,12.886599999999971,0.8054124999999982,16,0.0253,63,0.9435982704162598,13.483499999999971,0.8427187499999982,16,0.0446,72,1.0576519966125488,13.491999999999983,0.843249999999999,16,0.0425,109,1.6399190425872803,13.605699999999976,0.8503562499999985,16,0.0607,130,1.9953320026397705,13.886800000000001,0.8679250000000001,16,0.071,129,1.9875421524047852,14.264599999999998,0.8915374999999999,16,0.0991,140,2.1886372566223145,10.368199999999955,0.6480124999999972,16,0.0075,136,2.520904779434204,14.560399999999985,0.9100249999999991,16,0.1432,183,2.9870729446411133,10.980799999999988,0.6862999999999992,16,0.0145,170,3.2175610065460205,15.004599999999988,0.9377874999999992,16,0.2183,429,7.239830017089844,10.567899999999979,0.6604937499999987,16,0.0237,210,4.158992767333984,11.712499999999977,0.7320312499999986,16,0.0142,272,5.393612861633301,11.521399999999979,0.7200874999999987,16,0.0411,282,5.764358282089233,14.35099999999998,0.8969374999999987,16,0.1336,309,6.047932863235474,14.536499999999982,0.9085312499999989,16,0.1482,500,9.905304193496704,10.826099999999979,0.6766312499999987,15,0.0144,355,7.943102836608887,14.514299999999968,0.907143749999998,16,0.182,500,10.797997236251831,13.976499999999982,0.8735312499999989,16,0.0977,460,9.968327045440674,14.766699999999993,0.9229187499999996,16,0.2007,500,10.76980185508728
12,41,0.6033585780618926,0.5263157894736842,4,15,12.175499999999957,0.8116999999999971,15,0.0084,33,0.5145788192749023,12.913099999999961,0.8608733333333307,15,0.0243,42,0.6308648586273193,13.241199999999973,0.8827466666666648,15,0.033,72,1.0587279796600342,13.968500000000002,0.9312333333333335,15,0.0807,91,1.3414301872253418,13.462399999999986,0.8974933333333325,15,0.0391,118,1.8267502784729004,13.498099999999992,0.8998733333333327,15,0.037,103,1.7285561561584473,13.457699999999988,0.8971799999999992,15,0.0381,165,2.71128511428833,13.397199999999994,0.8931466666666663,15,0.0296,225,3.796207904815674,13.578199999999983,0.9052133333333322,15,0.0442,172,2.963012218475342,13.54019999999999,0.9026799999999994,15,0.037,271,4.882373332977295,13.941299999999998,0.9294199999999999,15,0.0781,269,4.797729969024658,13.570499999999981,0.9046999999999987,15,0.0424,290,5.337956190109253,14.087899999999996,0.9391933333333331,15,0.0842,317,5.812301158905029,11.363899999999957,0.7575933333333305,15,0.0216,337,6.9989519119262695,11.96239999999997,0.7974933333333314,14,0.0079,310,6.468183994293213,10.187499999999961,0.679166666666664,15,0.0047,284,6.260197877883911,13.846499999999994,0.9230999999999996,15,0.0885,367,7.580168008804321,9.47019999999997,0.6313466666666646,5,0.0036,253,5.881132125854492,13.239399999999968,0.8826266666666646,15,0.0401,489,10.799503087997437,14.0334,0.9355600000000001,15,0.0831,500,11.009327173233032
12,35,0.6266039834516297,0.5263157894736842,4,15,12.161299999999986,0.8107533333333324,15,0.0081,28,0.44277405738830566,12.617199999999977,0.8411466666666652,15,0.0146,44,0.662254810333252,13.04569999999998,0.869713333333332,15,0.0276,77,1.1553583145141602,13.618199999999971,0.9078799999999981,15,0.047,135,1.9749078750610352,13.228699999999973,0.8819133333333316,15,0.0368,113,1.7739908695220947,13.49129999999999,0.8994199999999993,15,0.0459,118,1.8381900787353516,13.539399999999999,0.9026266666666666,15,0.0402,151,2.3675589561462402,13.225499999999984,0.8816999999999989,15,0.0336,202,3.3877060413360596,13.462699999999964,0.8975133333333309,15,0.0337,269,4.510926246643066,10.307499999999964,0.6871666666666643,15,0.0041,149,2.9102869033813477,14.039899999999983,0.9359933333333322,15,0.0759,204,3.580740213394165,13.815899999999987,0.9210599999999991,15,0.0611,282,5.138257741928101,13.880900000000002,0.9253933333333335,15,0.0773,309,5.804580211639404,13.9442,0.9296133333333334,15,0.0795,338,6.390887975692749,14.155599999999993,0.9437066666666661,15,0.1109,387,7.6648149490356445,10.458899999999987,0.6972599999999992,13,0.006,309,6.854058742523193,13.597099999999985,0.9064733333333324,15,0.048,369,7.590070724487305,13.66899999999999,0.911266666666666,15,0.0625,477,9.998912811279297,13.43469999999999,0.895646666666666,15,0.0554,428,9.253139019012451,13.0959,0.8730600000000001,15,0.0327,500,11.360530853271484
12,56,0.642793683624066,0.4736842105263157,4,15,12.210999999999958,0.8140666666666638,15,0.009,36,0.5453140735626221,12.60959999999995,0.8406399999999967,15,0.0139,50,0.7456192970275879,12.907399999999985,0.8604933333333323,15,0.0214,90,1.4081437587738037,12.709699999999978,0.8473133333333319,15,0.0129,116,1.7921619415283203,13.484599999999993,0.8989733333333328,15,0.0477,131,2.055400848388672,13.481599999999979,0.898773333333332,15,0.043,131,2.0339157581329346,13.734399999999985,0.9156266666666657,15,0.0535,175,2.74761700630188,13.22849999999999,0.8818999999999994,15,0.0281,153,2.6003642082214355,13.783399999999983,0.9188933333333321,15,0.0542,215,3.6478071212768555,13.613899999999992,0.9075933333333328,15,0.0434,281,4.961976766586304,13.832899999999993,0.9221933333333329,15,0.0623,354,6.153929948806763,14.301299999999989,0.9534199999999993,15,0.1265,299,5.318912982940674,9.337199999999978,0.6224799999999985,8,0.0031,184,3.8835220336914062,10.862899999999977,0.7241933333333318,15,0.0083,228,4.7980217933654785,13.14509999999997,0.8763399999999979,15,0.0337,318,6.3343751430511475,13.36439999999999,0.8909599999999993,15,0.0542,339,6.967694282531738,13.76909999999999,0.9179399999999993,15,0.089,372,7.740656852722168,13.783899999999981,0.9189266666666654,15,0.0759,452,9.555373191833496,13.39919999999999,0.8932799999999993,15,0.0395,409,8.807554244995117,9.298999999999959,0.6199333333333306,8,0.0026,268,6.471719980239868
