N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Max_cut_value,Edges
14,211,0.36441647491680484,0.48094113625460183,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 11), (9, 13), (10, 12), (11, 13), (12, 13)]"
14,212,0.3714587250762271,0.4831006566946504,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 11), (9, 13), (10, 13), (11, 12), (12, 13)]"
14,366,0.37156405040130025,0.47160391394512524,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 7), (6, 8), (7, 12), (8, 10), (9, 11), (9, 13), (10, 13), (11, 12), (12, 13)]"
14,312,0.3741982754112172,0.4770496083989623,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 11), (7, 12), (8, 11), (8, 13), (9, 12), (10, 12), (10, 13), (11, 13)]"
14,236,0.37429051856926066,0.47281634356334296,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 9), (8, 11), (9, 13), (10, 13), (11, 12), (12, 13)]"
14,342,0.37626633947779986,0.47195907676874466,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 10), (8, 13), (9, 13), (10, 12), (11, 12), (11, 13)]"
14,111,0.37854837662500174,0.48068203806563764,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 13)]"
14,133,0.38209496779239416,0.4693981757851648,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 9), (8, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,36,0.3827218907147927,0.5157938875934563,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 9), (8, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,3,0.3836693177856656,0.4653503464222471,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 9), (8, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,350,0.38386991068061427,0.4753269673564528,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 12), (8, 13), (9, 10), (10, 13), (11, 12), (11, 13)]"
14,218,0.3841178110852361,0.46504487077528917,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 10), (9, 11), (9, 13), (10, 13), (11, 12), (12, 13)]"
14,163,0.3851155465223073,0.4712162945427069,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 9), (7, 10), (8, 11), (8, 12), (9, 11), (10, 12), (10, 13), (11, 13), (12, 13)]"
14,352,0.388158229286951,0.4864657254074536,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 12), (8, 13), (9, 11), (10, 12), (10, 13), (11, 13)]"
14,295,0.3912839947574458,0.47843321465559363,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 7), (7, 11), (8, 9), (8, 12), (9, 13), (10, 11), (10, 12), (11, 13), (12, 13)]"
14,275,0.39202474899125406,0.4681921942547707,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 10), (7, 11), (8, 9), (8, 11), (9, 12), (10, 12), (10, 13), (11, 13), (12, 13)]"
14,208,0.39607343194427713,0.46914703581378187,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 11), (9, 12), (9, 13), (10, 12), (11, 13), (12, 13)]"
14,84,0.3972537307746631,0.4830678594379837,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 7), (6, 10), (7, 11), (8, 10), (8, 12), (9, 12), (9, 13), (10, 13), (11, 12), (11, 13)]"
14,201,0.4028700359241686,0.46672687214944264,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 9), (7, 11), (8, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,274,0.40405941696493386,0.4728482607694974,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 10), (7, 11), (8, 9), (8, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,213,0.40479813082806615,0.46683616733967886,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 12), (9, 13), (10, 11), (11, 13), (12, 13)]"
14,298,0.40677253754825493,0.4768705343686457,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 8), (7, 11), (8, 12), (9, 13), (10, 11), (10, 12), (11, 13), (12, 13)]"
14,48,0.4094753906175974,0.4619950282274591,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (7, 9), (8, 10), (9, 11), (10, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,324,0.41013143533771235,0.4759701747415515,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 8), (7, 12), (8, 13), (9, 11), (9, 12), (10, 12), (10, 13), (11, 13)]"
14,15,0.41195864456168785,0.46744730533396894,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 4), (4, 5), (5, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 10), (8, 11), (9, 12), (9, 13), (10, 12), (11, 13), (12, 13)]"
14,99,0.41254981321488593,0.47960673034658846,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 10), (9, 13), (11, 12), (11, 13), (12, 13)]"
14,50,0.4149923444604813,0.4630281584427993,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,397,0.41675519461110966,0.47369587450062006,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 12), (7, 13), (8, 12), (9, 11), (9, 13), (10, 13), (11, 12)]"
14,489,0.4168089025517734,0.41954431425199273,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 9), (5, 7), (5, 10), (6, 10), (6, 11), (7, 12), (8, 10), (8, 13), (9, 11), (9, 13), (11, 12), (12, 13)]"
14,32,0.4178146109201677,0.5066379761321727,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,354,0.4186740054726261,0.47364816628598844,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 12), (8, 13), (9, 13), (10, 11), (10, 12), (11, 13)]"
14,226,0.41919651235765265,0.47407310863085467,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 10), (9, 11), (10, 13), (11, 12), (12, 13)]"
14,380,0.4198887385115988,0.41628973256748847,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 9), (7, 11), (8, 12), (9, 12), (10, 13), (11, 13), (12, 13)]"
14,450,0.4207740163652929,0.42173455694243334,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 5), (3, 7), (4, 8), (5, 9), (6, 10), (6, 11), (7, 10), (7, 12), (8, 10), (8, 13), (9, 11), (9, 12), (11, 13), (12, 13)]"
14,162,0.4212222268515493,0.41926222948238445,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,305,0.4214350643249709,0.46542089169785156,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 10), (7, 11), (8, 12), (8, 13), (9, 11), (10, 12), (11, 13), (12, 13)]"
14,45,0.4217579718967883,0.4618297223299987,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 6), (5, 8), (6, 7), (7, 9), (8, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,169,0.42265438085635054,0.4191157801529783,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 10), (7, 11), (8, 9), (8, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,221,0.42626586825072543,0.46286131398173497,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 11), (9, 10), (9, 13), (10, 13), (11, 12), (12, 13)]"
14,315,0.43130429659254865,0.47323541552178755,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 8), (7, 9), (8, 12), (9, 12), (10, 11), (10, 13), (11, 13), (12, 13)]"
14,20,0.43277027970645676,0.5115265154392479,2,17,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 5), (4, 6), (5, 6), (6, 7), (7, 8), (7, 9), (8, 9), (8, 10), (9, 11), (10, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,280,0.4353419002087957,0.4917001014895172,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 7), (5, 9), (6, 10), (7, 11), (8, 10), (8, 11), (9, 12), (9, 13), (10, 12), (11, 13), (12, 13)]"
14,396,0.4418897661594823,0.47251415098380195,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 10), (7, 12), (7, 13), (8, 12), (9, 11), (9, 13), (10, 12), (11, 13)]"
14,248,0.4443841534433357,0.4170475791477415,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 10), (6, 11), (7, 12), (7, 13), (8, 10), (8, 12), (9, 10), (9, 13), (11, 12), (11, 13)]"
14,7,0.44495983079299783,0.46108934921348504,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 4), (4, 5), (5, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 10), (8, 9), (9, 11), (10, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,69,0.4452457508453467,0.4940862322764309,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 7), (6, 8), (7, 10), (8, 11), (9, 11), (9, 12), (10, 12), (10, 13), (11, 13), (12, 13)]"
14,257,0.4452866368706836,0.49807945519248437,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 8), (5, 9), (6, 10), (7, 11), (8, 10), (8, 11), (9, 12), (9, 13), (10, 12), (11, 13), (12, 13)]"
14,31,0.44923781736821766,0.4953506997456812,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 11), (9, 12), (10, 12), (10, 13), (11, 13), (12, 13)]"
14,11,0.4505211990612512,0.4576155991114558,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 4), (4, 5), (5, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 9), (8, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,379,0.45074387019791473,0.4128436333855111,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 8), (6, 9), (7, 12), (7, 13), (8, 10), (9, 12), (10, 13), (11, 12), (11, 13)]"
14,57,0.45081647317744533,0.4097799136445735,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 9), (7, 10), (8, 11), (8, 12), (9, 13), (10, 11), (10, 12), (11, 13), (12, 13)]"
14,253,0.451161925517912,0.41199747530761077,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,326,0.4516826397956386,0.41242275311901233,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 10), (8, 11), (8, 12), (9, 12), (10, 13), (11, 13), (12, 13)]"
14,479,0.45288205561971395,0.4214041677414576,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 9), (5, 7), (5, 10), (6, 8), (6, 11), (7, 12), (8, 12), (9, 10), (9, 13), (10, 11), (11, 13), (12, 13)]"
14,10,0.457049153773605,0.41764167193936713,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 4), (4, 5), (5, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,171,0.4586266770092742,0.47262703492496533,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 6), (5, 8), (6, 9), (7, 10), (7, 11), (8, 10), (8, 12), (9, 10), (9, 13), (11, 12), (11, 13), (12, 13)]"
14,482,0.4600419137289471,0.41861938224587913,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 9), (5, 7), (5, 10), (6, 8), (6, 11), (7, 12), (8, 13), (9, 12), (9, 13), (10, 11), (10, 12), (11, 13)]"
14,460,0.46146322654102256,0.4142493120697805,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 7), (5, 8), (5, 9), (6, 9), (6, 10), (7, 11), (8, 12), (9, 13), (10, 11), (10, 12), (11, 13), (12, 13)]"
14,473,0.4672832460334355,0.41515118727900696,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 9), (5, 7), (5, 10), (6, 8), (6, 10), (7, 11), (8, 12), (9, 11), (9, 12), (10, 13), (11, 13), (12, 13)]"
14,344,0.4684692180020882,0.41060808508711344,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 9), (7, 12), (8, 11), (8, 12), (9, 13), (10, 11), (10, 13), (12, 13)]"
14,192,0.47158911290323324,0.412300550945232,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 7), (6, 10), (7, 11), (8, 10), (8, 12), (9, 12), (9, 13), (10, 13), (11, 12), (11, 13)]"
14,181,0.47344744549015694,0.4092583764912709,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 7), (6, 8), (7, 10), (8, 11), (9, 11), (9, 12), (10, 12), (10, 13), (11, 13), (12, 13)]"
14,132,0.4742395033589428,0.4121007303918285,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 10), (8, 11), (9, 12), (9, 13), (10, 12), (10, 13), (11, 12), (11, 13)]"
14,424,0.4760495451016773,0.41690823410329375,2,19,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 5), (3, 7), (4, 7), (5, 8), (6, 9), (6, 10), (7, 11), (8, 9), (8, 12), (9, 13), (10, 11), (10, 12), (11, 13), (12, 13)]"
14,21,0.4761109560394008,0.48882535879858025,2,18,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 5), (4, 6), (5, 6), (6, 7), (7, 8), (7, 9), (8, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
14,124,0.4772520349322811,0.4095113657007945,2,19,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 6), (6, 7), (7, 8), (7, 9), (8, 10), (8, 11), (9, 10), (9, 12), (10, 13), (11, 12), (11, 13), (12, 13)]"
