N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Max_cut_value,Edges
16,3963,0.2757052106780566,0.4708218858296278,2,21,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 6), (3, 7), (3, 8), (4, 9), (5, 7), (5, 10), (6, 11), (6, 12), (7, 13), (8, 11), (8, 14), (9, 14), (9, 15), (10, 11), (10, 15), (12, 13), (12, 14), (13, 15)]"
16,938,0.2758051074986944,0.466058829851986,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 10), (8, 11), (9, 12), (9, 13), (10, 12), (11, 14), (12, 15), (13, 14), (13, 15), (14, 15)]"
16,2308,0.2758731408619415,0.4651051383866933,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 9), (7, 11), (7, 12), (8, 11), (8, 13), (9, 14), (10, 12), (10, 14), (11, 15), (12, 13), (13, 15), (14, 15)]"
16,2815,0.2760785925435556,0.4656811564478071,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 12), (7, 13), (8, 12), (8, 14), (9, 12), (9, 13), (10, 14), (10, 15), (11, 14), (11, 15), (13, 15)]"
16,720,0.2760860666096505,0.4744724941813449,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 11), (9, 14), (10, 13), (10, 14), (11, 15), (12, 14), (12, 15), (13, 15)]"
16,2749,0.2763003708616729,0.4634008434720399,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 6), (4, 8), (5, 9), (5, 10), (6, 11), (7, 11), (7, 12), (8, 13), (8, 14), (9, 12), (9, 13), (10, 13), (10, 15), (11, 15), (12, 14), (14, 15)]"
16,1468,0.2775073840213977,0.4701159049171772,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 10), (7, 11), (8, 12), (9, 13), (9, 14), (10, 13), (11, 12), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,692,0.2777158805538775,0.4746552594850813,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 3), (2, 4), (3, 5), (4, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 11), (9, 13), (9, 14), (10, 13), (10, 14), (11, 15), (12, 13), (12, 15), (14, 15)]"
16,950,0.278029055581996,0.4711961151674287,2,21,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (6, 9), (7, 10), (7, 11), (8, 10), (8, 12), (9, 12), (9, 13), (10, 14), (11, 13), (11, 15), (12, 14), (13, 15), (14, 15)]"
16,1618,0.2787858868405237,0.4592207674984473,2,20,"[(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 6), (4, 7), (5, 8), (5, 9), (6, 8), (6, 10), (7, 11), (7, 12), (8, 13), (9, 11), (9, 14), (10, 14), (10, 15), (11, 13), (12, 13), (12, 15), (14, 15)]"
