Graph_ID,Trial,Original_Delta_min,Weighted_Delta_min,Gap_Change_Percent,Optimal_Weighted_Cut,N,p1_approx_ratio,p1_expected_cut,p1_iterations,p2_approx_ratio,p2_expected_cut,p2_iterations,p3_approx_ratio,p3_expected_cut,p3_iterations,p4_approx_ratio,p4_expected_cut,p4_iterations,p5_approx_ratio,p5_expected_cut,p5_iterations,p6_approx_ratio,p6_expected_cut,p6_iterations,p7_approx_ratio,p7_expected_cut,p7_iterations,p8_approx_ratio,p8_expected_cut,p8_iterations,p9_approx_ratio,p9_expected_cut,p9_iterations,p10_approx_ratio,p10_expected_cut,p10_iterations,Weights
45,1,0.4307376733331818,0.1746664260102992,-59.44946615449811,14.737719032216583,12,0.6408654250758401,9.44489457222978,34,0.6451119399131793,9.507478514768623,41,0.6171343950095717,9.095153318768032,56,0.6257746144416999,9.222490445135435,86,0.6281065002722113,9.256857123320719,91,0.8131665473820315,11.984220101714014,134,0.6888373580642496,10.151891442045281,131,0.6062649816995046,8.934962959359227,125,0.5833393942893851,8.597092093460365,128,0.586561294956661,8.644575560244387,148,"[0.8375228597923916, 1.322247615040471, 0.9706804919338815, 1.1366718997002763, 1.8887831366753978, 0.833595011821471, 1.926262071265437, 1.820166219716521, 0.4720031560996632, 0.23178647166281435, 0.29147820261711066, 0.13462146873794448, 0.27944162543626394, 1.3977128694910779, 0.2352584320744351, 0.7060536975581464, 1.7052630908419637, 0.14421667789806916]"
45,2,0.4307376733331818,0.0335774838880649,-92.20465588063568,18.626317659688347,12,0.6490751013053006,12.089879021906922,34,0.6955410306636135,12.955368182487499,44,0.6732626224651027,12.540403474429832,62,0.6760392553302631,12.59212192020064,77,0.7042357363036369,13.117318531696057,84,0.830126898680205,15.46220731266942,162,0.6295112186836427,11.725475929539066,118,0.6450633176318286,12.015154264822883,118,0.6321929162392106,11.775426080076285,165,0.6217728328618092,11.581338297048367,149,"[1.647490116918978, 0.6355240720694598, 0.32451317248114686, 1.4238006141918862, 1.2949914088817795, 1.7671968257014006, 1.4966349832273829, 1.6266137677312122, 0.6358656878854823, 0.43713513318147335, 1.5261680281176309, 1.6329860046078015, 1.9819597698012792, 0.8839735861317103, 0.806834363006288, 1.5751846254097939, 0.7475267264807339, 1.868438918646773]"
45,3,0.4307376733331818,0.5307563958148531,23.22033308758331,19.367756353641624,12,0.6361957475585976,12.321684231937812,36,0.6224747023920801,12.05593837223539,47,0.67801213078678,13.131573753891756,113,0.6584546003422033,12.752788269362265,73,0.6169199667881684,11.948355606449928,109,0.6124867960063028,11.862495034872675,89,0.6125903650924821,11.864500935699562,95,0.5969345469071479,11.561282863569097,125,0.5992434772990145,11.606001664836288,152,0.594374197388984,11.511694637921137,145,"[1.7309842285017223, 0.9150886520125349, 1.526655028803845, 1.5336314607608963, 0.29593535078827193, 1.8148505226911766, 1.0599795076509286, 1.670269185604709, 0.7080942419581623, 1.8014941341427808, 0.8394831895949099, 0.12059153781256689, 1.8202257551966008, 0.2734446858936538, 0.7066959114217882, 1.9051177373965293, 1.9061535791813564, 1.1895319874342436]"
45,4,0.4307376733331818,0.2659372761287866,-38.26003793193165,16.312814792059932,12,0.5803572844431949,9.467260894344683,31,0.616551091610017,10.057683767276583,40,0.6190062858496064,10.097734896185537,57,0.651422958228761,10.626542068881571,108,0.6702367820343326,10.933448492152309,86,0.6693107248684427,10.918341893118287,124,0.5935293535225293,9.682134417664086,115,0.6081868915638329,9.921240121039443,149,0.5776302173563607,9.422774754031634,122,0.5970887664322477,9.740198461228788,141,"[1.3004907031226185, 0.9520464917588075, 0.6571004662263226, 0.7244626362028403, 1.377785066546373, 1.529511605931592, 1.6040001830791122, 1.6002744713096524, 0.2732915957925117, 1.0393985789349047, 0.20936164403162413, 1.1441048764150974, 0.9389079526094163, 1.7866379472407694, 0.7667385238489495, 0.32242733121245115, 0.3716841959003881, 1.546870200263197]"
45,5,0.4307376733331818,0.4943250810345443,14.762443974148676,17.26360506542097,12,0.6105499087498387,10.540292497386025,40,0.5981391239577626,10.32603761018369,40,0.5938359565617147,10.251749427727924,47,0.8590265932260314,14.829895846148233,131,0.657925158703768,11.358160102466263,145,0.6653607768825538,11.486525678122087,99,0.6636801650659101,11.45751225945127,140,0.6319314990218455,10.909415827512598,155,0.5788504392435435,9.993045375045991,125,0.6059679570307757,10.461191492479294,208,"[1.274614320300896, 0.29213308463330145, 0.2598029316184951, 1.431841349772328, 0.2382497120919677, 1.6615341126516767, 1.4418602315973428, 0.25456268321960956, 0.2611916567618646, 1.9746151991522334, 0.8111145119366285, 0.8042200794270927, 1.6443191777892547, 1.8997722970293314, 1.9734020212634547, 1.531418551991989, 0.8148932125087399, 0.25865136172747066]"
45,6,0.4307376733331818,0.2436960529516465,-43.42355729744955,15.261788195739932,12,0.650498671336408,9.927772943546502,34,0.6539579958152981,9.98056842104366,49,0.6657597243007223,10.160683901531835,66,0.6631244671079346,10.12046516441421,85,0.6811527000316019,10.395608236838685,82,0.6623355062827327,10.108424211405243,94,0.652877033275696,9.964070999716725,129,0.7103147703670286,10.840673577647237,144,0.6210310839105677,9.478044865613878,118,0.6457670419381789,9.855559817849992,178,"[1.5765791402621299, 1.1609680744980295, 0.9060218175692549, 1.8220733316799982, 0.31127521638168754, 1.0359876981526324, 0.12157192505809623, 0.9904552197888399, 0.20697622379549097, 0.32575404090933663, 0.32329986887649925, 1.3334995740205207, 1.5174852706043043, 1.2084006536846033, 1.9281278421016295, 0.8122541010950377, 0.6428529639355354, 1.7503383435599744]"
45,7,0.4307376733331818,0.3944681543688126,-8.420326618682862,19.063869208617803,12,0.6564622398444143,12.514710280790204,32,0.6460070659091149,12.315394212334308,42,0.6217507794764906,11.852975540295986,48,0.6302752812353464,12.015485526895445,77,0.6138765703226454,11.70286264686578,72,0.7420579643883906,14.146495978313444,126,0.6650753883012834,12.678910216446365,114,0.6161111106494034,11.745461631396477,115,0.6078139787200207,11.58728619348808,144,0.6158085848347613,11.73969431883391,142,"[0.52483209318696, 1.9301228249371614, 0.12309350191065105, 1.9427697707445142, 0.1820038327060946, 1.793171916026335, 1.1026321072639698, 1.9866331126266705, 0.24021347299725784, 1.1523231403625094, 1.941674817676288, 1.0938859039232827, 1.2958574124569988, 1.4219225090707726, 0.963628023058769, 1.2923603521597204, 1.2101971926538904, 1.812200219932879]"
45,8,0.4307376733331818,0.2652239217664505,-38.42565018423732,17.345630113589152,12,0.6215930594250164,10.781923289960575,29,0.6336832478889246,10.99163522705911,40,0.6402281637314438,11.105160916388018,53,0.6561411920924021,11.381182420324254,73,0.6760900081456872,11.727207204788566,117,0.6522591956166689,11.31384674535393,91,0.6892686766074313,11.955799513315604,129,0.6675639032886939,11.579316543629485,170,0.6195407237102424,10.746324233783197,157,0.612693604647481,10.627556639176833,187,"[0.18634812264876996, 0.6338300602252376, 1.9057818197454615, 1.7915011893927408, 0.9657478302928545, 1.2782519358229198, 0.6270242476641521, 0.45743020347514646, 0.981026969385966, 0.7713692332495004, 1.2089466125166568, 0.2476958102334712, 1.9513501345657163, 1.9738004145112453, 1.4265072566375157, 1.1185830960538288, 0.6881024709440227, 1.6462105374432023]"
45,9,0.4307376733331818,0.6277865329067609,45.74683659517262,19.697692257258677,12,0.6551660007678645,12.905258260544295,29,0.6416939754464507,12.63989045168109,41,0.6366877909315395,12.541280169723317,61,0.608038268993769,11.976950703275532,74,0.6489341531793593,12.782505244551782,81,0.6276542017122523,12.363339309303306,101,0.6277859532791085,12.365934511121653,132,0.6176809257207314,12.166888788025624,145,0.5717467012577584,11.262090570478136,150,0.5717706240071317,11.26256179343324,128,"[1.4009892278523706, 0.40897218475529346, 1.8307616505383006, 1.662820761554021, 1.9046198352546555, 1.478867065937884, 1.2654888722780007, 0.8946617689521759, 1.872184118372625, 1.7455213900507758, 0.18591547320175988, 0.15009725154477882, 0.8152803970682942, 1.6400513284854825, 1.9758246456983943, 0.38579209309670354, 1.2288483591690567, 0.8236926275989408]"
45,10,0.4307376733331818,0.0552094760982591,-87.18257549402841,19.456715834823395,12,0.6424007072079997,12.499008012235635,38,0.6442478845620282,12.534948017109489,36,0.6676534894775199,12.990344220892357,53,0.7350149984956903,14.300977960063792,62,0.6410414471154242,12.472561274868779,71,0.6477083014706324,12.60227636557022,88,0.7357908349231145,14.316073188966488,124,0.6190004185451817,12.043715245270347,111,0.6365169391389081,12.384529208877312,157,0.6471133563671004,12.590700687753477,161,"[1.942837355847746, 1.7000259539578464, 1.6928245389511618, 0.9905170036104435, 0.8881570544415638, 0.6194734366683419, 0.2071134436367615, 1.7429725148846011, 1.6445119173471474, 1.9994635792436481, 1.99360999044042, 1.155320240644992, 1.56107608884297, 1.895054886776613, 1.7143300422870817, 0.5699613933120755, 0.9560338570891777, 0.3454028887878405]"
14,1,0.4352161265331302,0.1798860216278885,-58.66742736285187,16.58728388670137,12,0.6532306330892359,10.835321954540818,32,0.671846513229231,11.144108843223721,45,0.6510906824058947,10.799825985052697,53,0.7018530870255472,11.641836401250474,90,0.6802354552996513,11.283258606854877,95,0.6605114726986296,10.956091308075372,108,0.6702704804604542,11.117966740273278,111,0.6375012945160525,10.574414950277383,118,0.6439851172214864,10.681963958163456,135,0.6932875661600024,11.49975767501622,207,"[1.9126969517915724, 1.251731805456672, 0.5344213304565791, 1.3762313003711277, 1.274443656870002, 0.7805091642623969, 0.3157594251792951, 1.3759890716263192, 1.0885846317172072, 1.5674049442977147, 1.0883106521127874, 1.7191448506052263, 1.1486229936715224, 1.165782145917234, 1.7656418450508555, 0.8666174458035544, 0.35462893405621737, 0.15468708499534406]"
