Graph_ID,Trial,Original_Delta_min,Weighted_Delta_min,Gap_Change_Percent,Optimal_Weighted_Cut,N,p1_approx_ratio,p1_expected_cut,p1_iterations,p2_approx_ratio,p2_expected_cut,p2_iterations,p3_approx_ratio,p3_expected_cut,p3_iterations,p4_approx_ratio,p4_expected_cut,p4_iterations,p5_approx_ratio,p5_expected_cut,p5_iterations,p6_approx_ratio,p6_expected_cut,p6_iterations,p7_approx_ratio,p7_expected_cut,p7_iterations,p8_approx_ratio,p8_expected_cut,p8_iterations,p9_approx_ratio,p9_expected_cut,p9_iterations,p10_approx_ratio,p10_expected_cut,p10_iterations,Weights
6,1,0.3746627450759376,0.1814015962337389,-51.58269707414544,18.863072385039217,12,0.6147643941834594,11.596345267227374,29,,11.480217775120128,44,0.6501993180065179,12.264756800260075,58,0.6522501565127058,12.303441915452323,87,,11.559065682784912,97,,12.03177428814676,99,,11.6316476994658,123,,11.12413409049841,121,,11.450899400252611,156,,11.58634263916489,166,"[0.7480260669954911, 0.3155996903571192, 1.8569178747292692, 1.7669447714238637, 0.5900890926587956, 1.35396968746494, 1.65272218038231, 1.1548815420389784, 1.1063360988764124, 0.5595193527108582, 0.2768952588312085, 1.8047099401113207, 1.8107943086103278, 1.3028927688192091, 0.7441566029925313, 0.7634981917640556, 1.4793157898534548, 1.8045094939098965]"
6,2,0.3746627450759376,0.4533632485967196,21.00569233400315,15.814992897504668,12,0.5732589764649015,9.066086641223214,30,0.6290860501127548,9.948991414452482,41,0.6293878506015751,9.95376438703964,57,0.6487374033926376,10.259777427000184,70,,9.7398159012687,101,,9.704458076815696,112,,9.744519964725107,134,,9.936114186989718,139,,9.511236649278898,136,,9.302259243416945,148,"[1.7854642061037227, 1.5817635371294854, 1.3198601276931468, 0.2598659334905928, 0.40709455677976614, 1.8072529582014505, 1.2522152133532207, 0.11747439807159633, 0.292795931445461, 1.360653361305306, 0.10961700930781551, 0.4055352976932474, 1.1425941997965137, 1.414600875616117, 1.338726393054941, 0.5261116879750636, 1.453140520560318, 0.5507732662439201]"
6,3,0.3746627450759376,0.0873149944208879,-76.69504225641897,18.272558430352714,12,0.6370237689728067,11.640054040079118,34,0.6750623130292588,12.335115558956185,47,,11.927900712412775,61,,11.25253905131964,75,,11.37284610067338,87,,11.830983259424189,94,,11.541660277014095,97,,11.532142463959604,127,,11.647604451635432,133,,11.43113845119158,161,"[0.7182594265026087, 1.5183336697242458, 1.3343025081897077, 1.713524479938938, 1.3494644953706523, 1.179786346337396, 0.2779820588733757, 0.7986600258129236, 0.6038844985952784, 0.5635803224202588, 1.9487200540296465, 0.8468856768668448, 1.7948884548365152, 1.2991633893947994, 1.610141476729132, 1.055010476899865, 1.1961173807900822, 1.0357836182558413]"
6,4,0.3746627450759376,0.2038778589634997,-45.58363177471054,19.344688740493577,12,0.636294717895062,12.30892326490014,31,,11.23752071823354,40,,12.078027256042075,61,,12.030446718842096,94,,11.766733615759588,90,,11.606249168337284,108,0.6615169251365189,12.796839013334347,101,,11.063826209552744,121,,11.11553108089334,186,,11.279163106476515,158,"[0.47096167681628454, 1.47265901899686, 0.633467488637626, 0.1462003362197623, 1.3263973622236187, 0.436510290873393, 1.886871310270537, 1.9124642963049159, 1.838242341418852, 0.8033015304853444, 0.12936757140484811, 1.8638052689166782, 0.9135498818028972, 1.9366441561829721, 1.9308779564695804, 1.720717965387984, 0.6594528949322128, 0.831685684343658]"
6,5,0.3746627450759376,0.0386266908160557,-89.69027710288441,18.31399949898392,12,0.6601569900438653,12.090114784914084,37,,11.65262709594922,57,,11.387737154923144,65,0.671458030340144,12.297082031238128,77,,11.778874974486016,125,,11.795743907032763,106,0.6871036383239232,12.583615688014358,190,,11.406357232940826,116,,11.71226521783028,155,,11.539769725021529,154,"[1.717159675882028, 0.7021518097969275, 0.4220362187035757, 1.1579223986708653, 1.8786940709054838, 1.4224566136824486, 1.1831162231697934, 0.28463533816446024, 1.2685137307284224, 1.9811023151981002, 0.36615962894939563, 1.0848263394910997, 1.7670088366631154, 1.5074603737329884, 1.424329907891009, 1.4347197595755075, 0.7830331873175348, 0.6578245041025373]"
6,6,0.3746627450759376,0.3492804040762678,-6.774717084434226,18.948512953020135,12,0.6803212189678357,12.891075429826484,40,0.7094842467473604,13.443671439456091,46,,12.008047806548714,53,,12.183338341601422,92,,13.037215250278996,85,,12.982224141250258,114,,12.584327338948937,121,,12.029389818890186,110,,12.327955377323953,123,,11.977195126274314,143,"[1.637786195409176, 1.6392154498904434, 1.747437405302197, 1.8351570498572953, 1.0715505578357818, 1.0528809599056792, 1.6167608400368727, 1.3349314684777538, 1.4337370667896363, 1.612006071928592, 1.7910101494533759, 0.742190798017918, 0.8136076100158935, 0.2785656856976511, 1.1987322678927306, 0.16829032021380996, 0.9846362344516743, 1.1310248059443955]"
6,7,0.3746627450759376,0.4166942577897075,11.218492702083529,14.725300150944848,12,0.7039596738253479,10.36601749123948,31,,9.810208308212877,44,,9.147767968616805,58,0.7425318877625849,10.934004918951755,91,,9.558008811469143,101,,9.2699391954359,106,,10.40300164144221,160,,9.382855814016118,119,,9.591163776366775,173,,9.426211090376269,243,"[0.6444283790437404, 1.2225831950811203, 0.15795047488419392, 0.1709615586235074, 1.6629410652533505, 0.7843622186813994, 0.34141497403858106, 1.0922621941041282, 1.5629877508873606, 0.510059952244002, 1.2834919040561004, 0.26216018348815917, 0.19819527022035463, 1.1095737999794812, 1.1272067310592024, 1.3111168128465924, 1.479573534073057, 1.9541189509788157]"
6,8,0.3746627450759376,0.13236400815099,-64.67115829086178,14.99927961924702,12,0.6219867682916417,9.32935345707814,37,0.7017968200295729,10.526446739521942,39,,10.073362019611343,65,,9.594482432330732,67,,10.047706186877091,84,,9.71679444224548,110,,9.945592211208613,110,,10.007493721355,185,,9.492918300622629,161,,9.53787667971103,156,"[1.080970661772271, 0.7136172985883673, 1.610853770060537, 0.614581277397941, 0.9340456993407086, 0.24906712455030533, 0.14816641248936926, 1.9290319878880575, 1.688362228973191, 1.4223509915780261, 0.8770105943871127, 0.42925920813460694, 0.3972303810750635, 0.5754615065127311, 1.1435306629416289, 1.4577322531301184, 1.3543750157636893, 0.6318744041972914]"
6,9,0.3746627450759376,0.0320187864954064,-91.4539710936787,14.098980336373344,12,0.6269878802148061,8.839889794292958,28,0.6794310689652174,9.579285281261722,52,0.7087125124052074,9.992123776542767,52,,9.638001803721368,70,,9.361554372385026,78,,9.78487510166604,86,,9.595551220877134,111,,9.360737498213684,176,,9.24177006109627,149,,9.216470124017333,156,"[1.9142440332600688, 1.50200414172196, 1.1532726997716614, 1.2622694178452691, 0.8972401186128008, 0.5706888800521992, 0.776348089437397, 1.5399076098823012, 0.12734762839653616, 0.3205380169631408, 0.18740501984133023, 0.17738472440604325, 1.7253751096209136, 1.436949932822045, 1.000930275265918, 0.2858849052369028, 1.0340701627219815, 0.9995963644830748]"
6,10,0.3746627450759376,0.4519751474883282,20.635198836415068,15.57393014234101,12,0.6301642873642573,9.81413458960905,37,0.6459017453731134,10.059228661257,49,,9.75596440975752,57,0.6545847592562579,10.19445731289807,73,0.6745280247677896,10.505052336784823,80,,9.865880966173608,99,,10.408780986625398,108,,9.45587541824744,137,,9.498439580672418,145,,9.432669209728571,152,"[0.4290835528290288, 0.9243181335521488, 0.8571589953550095, 1.2701151862992113, 1.3066779366485233, 0.1860776185668846, 0.8117639677902952, 1.289133839857049, 1.0559588913021667, 1.7273306982578123, 1.3515179000759954, 0.4095754114547164, 0.2340806200608167, 1.3205966285919997, 0.15037149002908146, 1.2129736044195802, 1.8864374587074193, 1.19340093796417]"
45,1,0.4307376733331818,0.1746664260102992,-59.44946615449811,14.737719032216583,12,0.6408654250758401,9.44489457222978,34,0.6451119399131793,9.507478514768623,41,,9.095153318768032,56,,9.222490445135437,86,,9.25685712332072,91,0.8131665473820315,11.984220101714014,134,,10.15189144204528,131,,8.934962959359227,125,,8.597092093460365,128,,8.644575560244387,148,"[0.8375228597923916, 1.322247615040471, 0.9706804919338815, 1.1366718997002763, 1.8887831366753978, 0.833595011821471, 1.926262071265437, 1.820166219716521, 0.4720031560996632, 0.23178647166281435, 0.29147820261711066, 0.13462146873794448, 0.27944162543626394, 1.3977128694910779, 0.2352584320744351, 0.7060536975581464, 1.7052630908419637, 0.14421667789806916]"
45,2,0.4307376733331818,0.0335774838880649,-92.20465588063568,18.626317659688347,12,0.6490751013053006,12.089879021906922,34,0.6955410306636135,12.9553681824875,44,,12.540403474429832,62,,12.59212192020064,77,0.7042357363036369,13.117318531696055,84,0.830126898680205,15.46220731266942,162,,11.725475929539066,118,,12.015154264822884,118,,11.775426080076285,165,,11.581338297048369,149,"[1.647490116918978, 0.6355240720694598, 0.32451317248114686, 1.4238006141918862, 1.2949914088817795, 1.7671968257014006, 1.4966349832273829, 1.6266137677312122, 0.6358656878854823, 0.43713513318147335, 1.5261680281176309, 1.6329860046078015, 1.9819597698012792, 0.8839735861317103, 0.806834363006288, 1.5751846254097939, 0.7475267264807339, 1.868438918646773]"
45,3,0.4307376733331818,0.5307563958148531,23.22033308758331,19.367756353641624,12,0.6361957475585976,12.321684231937812,36,,12.05593837223539,47,0.67801213078678,13.131573753891756,113,,12.752788269362265,73,,11.948355606449928,109,,11.862495034872676,89,,11.864500935699562,95,,11.561282863569096,125,,11.606001664836288,152,,11.511694637921137,145,"[1.7309842285017223, 0.9150886520125349, 1.526655028803845, 1.5336314607608963, 0.29593535078827193, 1.8148505226911766, 1.0599795076509286, 1.670269185604709, 0.7080942419581623, 1.8014941341427808, 0.8394831895949099, 0.12059153781256689, 1.8202257551966008, 0.2734446858936538, 0.7066959114217882, 1.9051177373965293, 1.9061535791813564, 1.1895319874342436]"
45,4,0.4307376733331818,0.2659372761287866,-38.26003793193165,16.312814792059932,12,0.5803572844431949,9.467260894344683,31,0.616551091610017,10.057683767276584,40,0.6190062858496064,10.097734896185536,57,0.651422958228761,10.626542068881571,108,0.6702367820343326,10.933448492152309,86,,10.918341893118289,124,,9.682134417664086,115,,9.921240121039444,149,,9.422774754031634,122,,9.740198461228788,141,"[1.3004907031226185, 0.9520464917588075, 0.6571004662263226, 0.7244626362028403, 1.377785066546373, 1.529511605931592, 1.6040001830791122, 1.6002744713096524, 0.2732915957925117, 1.0393985789349047, 0.20936164403162413, 1.1441048764150974, 0.9389079526094163, 1.7866379472407694, 0.7667385238489495, 0.32242733121245115, 0.3716841959003881, 1.546870200263197]"
45,5,0.4307376733331818,0.4943250810345443,14.762443974148676,17.26360506542097,12,0.6105499087498387,10.540292497386025,40,,10.32603761018369,40,,10.251749427727924,47,0.8590265932260314,14.829895846148233,131,,11.358160102466265,145,,11.486525678122089,99,,11.45751225945127,140,,10.909415827512598,155,,9.993045375045993,125,,10.461191492479294,208,"[1.274614320300896, 0.29213308463330145, 0.2598029316184951, 1.431841349772328, 0.2382497120919677, 1.6615341126516767, 1.4418602315973428, 0.25456268321960956, 0.2611916567618646, 1.9746151991522334, 0.8111145119366285, 0.8042200794270927, 1.6443191777892547, 1.8997722970293314, 1.9734020212634547, 1.531418551991989, 0.8148932125087399, 0.25865136172747066]"
45,6,0.4307376733331818,0.2436960529516465,-43.42355729744955,15.261788195739932,12,0.650498671336408,9.927772943546502,34,0.6539579958152981,9.98056842104366,49,0.6657597243007223,10.160683901531836,66,,10.12046516441421,85,0.6811527000316019,10.395608236838685,82,,10.108424211405245,94,,9.964070999716723,129,0.7103147703670286,10.840673577647236,144,,9.478044865613878,118,,9.855559817849992,178,"[1.5765791402621299, 1.1609680744980295, 0.9060218175692549, 1.8220733316799982, 0.31127521638168754, 1.0359876981526324, 0.12157192505809623, 0.9904552197888399, 0.20697622379549097, 0.32575404090933663, 0.32329986887649925, 1.3334995740205207, 1.5174852706043043, 1.2084006536846033, 1.9281278421016295, 0.8122541010950377, 0.6428529639355354, 1.7503383435599744]"
45,7,0.4307376733331818,0.3944681543688126,-8.420326618682862,19.063869208617803,12,0.6564622398444143,12.514710280790204,32,,12.315394212334308,42,,11.852975540295986,48,,12.015485526895445,77,,11.70286264686578,72,0.7420579643883906,14.146495978313444,126,,12.678910216446363,114,,11.745461631396475,115,,11.58728619348808,144,,11.73969431883391,142,"[0.52483209318696, 1.9301228249371614, 0.12309350191065105, 1.9427697707445142, 0.1820038327060946, 1.793171916026335, 1.1026321072639698, 1.9866331126266705, 0.24021347299725784, 1.1523231403625094, 1.941674817676288, 1.0938859039232827, 1.2958574124569988, 1.4219225090707726, 0.963628023058769, 1.2923603521597204, 1.2101971926538904, 1.812200219932879]"
45,8,0.4307376733331818,0.2652239217664505,-38.42565018423732,17.345630113589152,12,0.6215930594250164,10.781923289960575,29,0.6336832478889246,10.99163522705911,40,0.6402281637314438,11.105160916388018,53,0.6561411920924021,11.381182420324254,73,0.6760900081456872,11.727207204788566,117,,11.31384674535393,91,0.6892686766074313,11.955799513315604,129,,11.579316543629483,170,,10.746324233783197,157,,10.627556639176833,187,"[0.18634812264876996, 0.6338300602252376, 1.9057818197454615, 1.7915011893927408, 0.9657478302928545, 1.2782519358229198, 0.6270242476641521, 0.45743020347514646, 0.981026969385966, 0.7713692332495004, 1.2089466125166568, 0.2476958102334712, 1.9513501345657163, 1.9738004145112453, 1.4265072566375157, 1.1185830960538288, 0.6881024709440227, 1.6462105374432023]"
45,9,0.4307376733331818,0.6277865329067609,45.74683659517262,19.697692257258677,12,0.6551660007678645,12.905258260544295,29,,12.63989045168109,41,,12.541280169723317,61,,11.976950703275532,74,,12.782505244551782,81,,12.363339309303306,101,,12.365934511121653,132,,12.166888788025624,145,,11.262090570478136,150,,11.26256179343324,128,"[1.4009892278523706, 0.40897218475529346, 1.8307616505383006, 1.662820761554021, 1.9046198352546555, 1.478867065937884, 1.2654888722780007, 0.8946617689521759, 1.872184118372625, 1.7455213900507758, 0.18591547320175988, 0.15009725154477882, 0.8152803970682942, 1.6400513284854825, 1.9758246456983943, 0.38579209309670354, 1.2288483591690567, 0.8236926275989408]"
45,10,0.4307376733331818,0.0552094760982591,-87.18257549402841,19.456715834823395,12,0.6424007072079997,12.499008012235636,38,0.6442478845620282,12.534948017109487,36,0.6676534894775199,12.990344220892355,53,0.7350149984956903,14.300977960063792,62,,12.47256127486878,71,,12.60227636557022,88,0.7357908349231145,14.316073188966488,124,,12.043715245270349,111,,12.384529208877312,157,,12.590700687753476,161,"[1.942837355847746, 1.7000259539578464, 1.6928245389511618, 0.9905170036104435, 0.8881570544415638, 0.6194734366683419, 0.2071134436367615, 1.7429725148846011, 1.6445119173471474, 1.9994635792436481, 1.99360999044042, 1.155320240644992, 1.56107608884297, 1.895054886776613, 1.7143300422870817, 0.5699613933120755, 0.9560338570891777, 0.3454028887878405]"
14,1,0.4352161265331302,0.1798860216278885,-58.66742736285187,16.58728388670137,12,0.6532306330892359,10.835321954540818,32,0.671846513229231,11.14410884322372,45,,10.799825985052696,53,0.7018530870255472,11.641836401250474,90,,11.283258606854876,95,,10.956091308075372,108,,11.117966740273278,111,,10.574414950277385,118,,10.681963958163456,135,,11.49975767501622,207,"[1.9126969517915724, 1.251731805456672, 0.5344213304565791, 1.3762313003711277, 1.274443656870002, 0.7805091642623969, 0.3157594251792951, 1.3759890716263192, 1.0885846317172072, 1.5674049442977147, 1.0883106521127874, 1.7191448506052263, 1.1486229936715224, 1.165782145917234, 1.7656418450508555, 0.8666174458035544, 0.35462893405621737, 0.15468708499534406]"
14,2,0.4352161265331302,0.4555665569275131,4.675936656229075,16.99396028815958,12,0.6429355979610286,10.926022019593857,29,0.6599699882412633,11.215503771549177,44,0.6683806342580454,11.358433955956135,55,0.7015806148157,11.922633107120587,85,0.7122113294278359,12.103291049073984,90,,10.779127581360047,87,,11.960730468430087,142,,10.987929317003552,154,,10.647261469413714,164,,11.07391003185566,134,"[1.534760785779876, 1.2785881475715828, 1.4377515593885246, 0.5046319068669304, 0.35910580361486255, 0.12763486476897568, 0.7661163617325343, 1.2208436050238027, 0.8452636856894914, 0.9312023518450852, 1.8179015195381218, 0.7616853873442706, 1.0765800294036405, 1.5889407242081717, 0.8534312864104133, 1.2819647304329596, 1.7384910466188157, 1.9040891849495198]"
14,3,0.4352161265331302,0.1234241655733541,-71.64071870301923,12.898929690230498,12,0.641389529815773,8.273238449143653,35,0.6485658820517642,8.365805712068033,61,0.7198904849565473,9.28581675012044,63,,9.100230485395524,93,,8.656988884866777,83,,8.622832822573583,89,,8.351260995171552,130,,7.973240604829982,118,,7.907392147724104,144,,9.15185164560351,165,"[0.37943961376517205, 1.8605164878068392, 1.0350209568511226, 0.5906643377680209, 0.9723579368526964, 1.9620618930424063, 1.0359743785864521, 0.7246280595462655, 1.3034616232017788, 0.5562766756785669, 0.24414032340646144, 0.3448714716302335, 0.34328709401976765, 0.38861511767335927, 0.36377162803387925, 1.3176620151261076, 0.44557216035837516, 0.7567678383153401]"
14,4,0.4352161265331302,0.1134142369255108,-73.94070899234535,11.537531056541486,12,0.6944113034756488,8.011791979863753,36,,7.801189163378029,40,,7.680405820404098,53,0.7011168507534292,8.08915743983225,68,,8.043005087117807,85,0.7117293413064627,8.211599379175128,124,,7.817849115562031,123,0.7345298286995705,8.474660710577393,187,,7.7462464957738835,170,,7.44100934085359,177,"[1.8038979788214224, 1.0005271164994574, 1.3683597031899515, 0.42740775528309666, 0.46534913573647446, 0.17765037090630983, 0.42097661983711265, 0.6293216441607213, 0.43631992012581894, 0.2685348141384057, 0.32920815509114154, 0.9754796592621789, 0.49203406497100577, 0.7921127359913434, 1.056492814624228, 1.411750174395794, 0.17469306569808798, 1.618879757927181]"
14,5,0.4352161265331302,0.603173458120204,38.59170682047056,15.7485942528572,12,0.638325642183363,10.052731539940291,42,0.6404832164758709,10.086710302043397,41,,9.625852745434974,58,0.6834415216142856,10.763243219458715,66,,10.557791404542629,107,,9.687933286309892,107,,9.489467854837931,112,,9.73004979036409,138,,10.315932412829314,225,,9.342916000940296,195,"[1.2930107400327246, 0.25534216070285665, 1.7597993858028766, 1.8496575610104449, 0.21604812372424112, 0.6260675314796871, 1.6317824316068166, 1.521693411728951, 0.4505899367771169, 0.4977637143397496, 0.8038969953036258, 1.0205936718629405, 1.2746840659075622, 0.8009359151825676, 0.9788159606529809, 1.5201947824541373, 0.169698085492136, 0.5796301942536394]"
14,6,0.4352161265331302,0.4271759003979616,-1.84740997518081,13.24036011517007,12,0.7067227360677459,9.357263527115247,34,0.7087685830132932,9.384351277414812,43,0.7309726169367448,9.678340682570765,62,,8.847074627869278,72,,9.50000235966314,83,,9.408647592058651,93,0.7396452954096584,9.793170068715224,116,,9.067774237101942,131,,9.581279907699177,193,,8.876343410066745,157,"[1.4553642131806497, 1.8008929916056786, 1.0721871400197656, 1.1110156220040996, 0.3036268215455745, 0.9500834969645637, 1.111972806264544, 0.5606939569059863, 0.6115621388038238, 0.816839909898783, 0.13813527577768012, 0.7119504146080388, 0.5017512132934349, 0.7222449691380378, 0.3275480504565773, 1.7920018334058003, 1.2278256617526924, 1.3902944063745302]"
14,7,0.4352161265331302,0.5651303412054967,29.850505703280035,15.15821867837924,12,0.6201257080249928,9.400001090327596,37,0.6484759126950763,9.829739692293533,43,0.6522956430107458,9.887639999710885,63,0.6673938864889414,10.116502476012784,78,,9.593515525568964,86,,9.630268136176335,116,,9.496194798212594,98,,9.342260237812948,137,,9.752214890713624,170,,9.31958224972398,171,"[1.5994253533539426, 1.0470401779652088, 0.265148547366105, 1.1205024294552408, 1.2149981242396704, 1.516335000950227, 0.9201531378363909, 0.34240257531157114, 0.6391742210175765, 0.7898563631574067, 1.3272427585300424, 1.1844787788709326, 0.7765837792059078, 1.9743789727066614, 1.2509721567780856, 0.5507309042983894, 0.2933866979787671, 0.39043236445023083]"
